unix_seconds,pid,cpu_percent,rss_mb,threads,read_bytes,write_bytes,voluntary_switches,involuntary_switches
1789325839.619059,358734,131.9,2887.3359375,75,0,165392384,173,11
1789325840.61945,358734,122.0,2888.2734375,75,0,165392384,173,11
1789325841.6199155,358734,149.9,2888.2734375,75,0,165396480,173,11
1789325842.6202652,358734,113.0,2888.2734375,75,0,165396480,173,11
1789325843.6206534,358734,110.0,2888.2734375,75,0,165396480,173,11
1789325844.6210945,358734,113.9,2888.2734375,75,0,165396480,173,11
1789325845.6213632,358734,119.0,2888.2734375,75,0,165396480,173,11
1789325846.621739,358734,117.0,2851.73828125,75,0,165396480,173,11
1789325847.622109,358734,115.0,2851.73828125,75,0,165396480,173,11
1789325848.6224651,358734,112.0,2851.73828125,75,0,165396480,173,11
1789325849.6229606,358734,117.9,2851.73828125,75,0,165396480,173,11
1789325850.6233182,358734,101.0,2910.40234375,76,0,182206464,174,11
1789325851.6237595,358734,246.9,2981.14453125,76,0,182206464,174,11
1789325852.6241755,358734,190.9,2968.8828125,75,0,182206464,174,11
1789325853.6246202,358734,134.9,2968.94140625,75,0,182206464,174,11
1789325854.625038,358734,153.9,3000.71875,76,0,192892928,175,11
1789325855.6255605,358734,168.9,3011.8125,76,0,192897024,175,11
1789325856.6260629,358734,122.9,3011.8125,76,0,192897024,175,11
1789325857.6264625,358734,113.0,3011.8125,76,0,192897024,175,11
1789325858.6268117,358734,121.0,3011.8125,76,0,192897024,175,11
1789325859.6272924,358734,154.9,3054.13671875,76,0,192897024,175,11
1789325860.6276617,358734,144.9,3067.8828125,76,0,192897024,175,11
1789325861.6281562,358734,120.9,3067.8828125,76,0,192897024,175,11
1789325862.6285596,358734,107.0,3067.8828125,76,0,192897024,175,11
1789325863.6290312,358734,123.9,3067.8828125,76,0,192897024,175,11
1789325864.6294212,358734,128.9,3067.91796875,75,0,192897024,175,11
1789325865.629884,358734,108.0,3067.91796875,75,0,192897024,175,11
1789325866.6302292,358734,109.0,3067.9921875,75,0,192897024,175,11
1789325867.630641,358734,108.0,3067.9921875,75,0,192897024,175,11
1789325868.631011,358734,121.0,3067.9921875,75,0,192897024,175,11
1789325869.6313536,358734,115.0,3068.0,75,0,192897024,175,11
1789325870.6317542,358734,108.0,3068.0,75,0,192897024,175,11
1789325871.6321573,358734,108.0,3068.0,75,0,192897024,175,11
1789325872.6325057,358734,108.0,3068.0,75,0,192897024,175,11
1789325873.6328616,358734,119.0,3068.19140625,75,0,192897024,175,11
1789325874.6333191,358734,105.0,3068.19140625,75,0,192897024,175,11
1789325875.6336682,358734,98.0,3068.19140625,75,0,192897024,175,11
1789325876.6340497,358734,100.0,3068.19140625,75,0,192897024,175,11
1789325877.6344187,358734,98.0,3068.19140625,75,0,192897024,175,11
1789325878.6348245,358734,100.0,3068.46484375,75,0,192897024,175,11
1789325879.6351714,358734,99.0,3068.48828125,75,0,192897024,175,11
1789325880.6355584,358734,110.0,3008.28125,75,0,208814080,176,11
1789325881.6359649,358734,113.0,3008.55859375,75,0,208814080,176,11
1789325882.6363788,358734,98.0,3019.0546875,76,0,209731584,177,11
1789325883.6367896,358734,156.9,3109.96875,76,0,209731584,177,11
1789325884.6371806,358734,120.0,3109.96875,76,0,209731584,177,11
1789325885.6376052,358734,117.0,3109.96875,76,0,209731584,177,11
1789325886.6381116,358734,119.9,3109.96875,76,0,209731584,177,11
1789325887.6385326,358734,123.9,3109.96875,76,0,209731584,177,11
1789325888.6388788,358734,124.0,3109.96875,76,0,209731584,177,11
1789325889.639231,358734,146.9,3110.0546875,76,0,209731584,177,11
1789325890.6397312,358734,134.9,3110.11328125,75,0,209731584,177,11
1789325891.640115,358734,126.0,3110.11328125,75,0,209731584,177,11
1789325892.6404738,358734,131.0,3110.11328125,75,0,209731584,177,11
1789325893.6409063,358734,123.9,3110.13671875,75,0,209731584,177,11
1789325894.641267,358734,114.0,3110.22265625,75,0,209731584,177,11
1789325895.6416135,358734,112.0,3110.24609375,75,0,209731584,177,11
1789325896.6419861,358734,168.9,3171.56640625,76,0,218980352,178,11
1789325897.642328,358734,174.9,3183.56640625,76,0,218980352,178,11
1789325898.6427634,358734,141.9,3183.578125,76,0,218980352,178,11
1789325899.6431532,358734,117.0,3183.62109375,75,0,218980352,178,11
1789325900.6434917,358734,119.0,3183.62109375,75,0,218980352,178,11
1789325901.6438303,358734,107.0,3183.62109375,75,0,218980352,178,11
1789325902.6441991,358734,106.0,3183.62109375,75,0,218980352,178,11
1789325903.6445825,358734,111.0,3183.62109375,75,0,218980352,178,11
1789325904.6451166,358734,107.9,3183.67578125,75,0,218980352,178,11
1789325905.6454937,358734,131.9,3183.67578125,75,0,218980352,178,11
1789325906.6460042,358734,120.9,3183.765625,75,0,218980352,178,11
1789325907.6463919,358734,116.0,3183.80859375,75,0,218980352,178,11
1789325908.646734,358734,95.0,3129.85546875,75,0,218980352,178,11
1789325909.647178,358734,161.9,3209.5703125,75,0,231436288,179,11
1789325910.64758,358734,115.0,3209.5703125,75,0,231436288,179,11
1789325911.6480346,358734,107.0,3209.5703125,75,0,231436288,179,11
1789325912.6484206,358734,112.0,3209.5703125,75,0,231436288,179,11
1789325913.649048,358734,128.9,3209.5703125,75,0,231440384,179,11
1789325914.6494458,358734,113.0,3253.98046875,76,0,237432832,180,11
1789325915.6498177,358734,166.9,3333.6953125,76,0,237432832,180,11
1789325916.6501963,358734,140.9,3335.7265625,76,0,237432832,180,11
1789325917.6505978,358734,161.9,3335.7265625,76,0,237432832,180,11
1789325918.651,358734,123.0,3335.703125,75,0,237432832,180,11
1789325919.6513681,358734,164.9,3335.703125,75,0,237432832,180,11
1789325920.6517334,358734,131.0,3333.08984375,76,0,252612608,181,11
1789325921.652069,358734,101.0,3389.5078125,76,0,252612608,181,11
1789325922.652466,358734,124.0,3504.62890625,76,0,252612608,181,11
1789325923.6528728,358734,182.9,3539.21875,76,0,252612608,181,11
1789325924.6531484,358734,148.0,3544.89453125,76,0,252612608,181,11
1789325925.65344,358734,110.0,3544.89453125,76,0,252612608,181,11
1789325926.653701,358734,132.0,3544.89453125,76,0,252612608,181,11
1789325927.6540754,358734,116.0,3544.89453125,76,0,252612608,181,11
1789325928.6543396,358734,156.0,3544.89453125,76,0,252612608,181,11
1789325929.6547217,358734,144.9,3544.984375,76,0,252612608,181,11
1789325930.6551445,358734,176.9,3544.984375,76,0,252612608,181,11
1789325931.6555371,358734,122.0,3544.984375,76,0,252612608,181,11
1789325932.6559653,358734,163.9,3547.25,76,0,252612608,181,11
1789325933.6564934,358734,164.9,3547.25,76,0,252612608,181,11
1789325934.657029,358734,136.9,3547.25,76,0,252612608,181,11
1789325935.6573637,358734,138.0,3547.25,76,0,252612608,181,11
1789325936.6578205,358734,108.0,3547.25,76,0,252612608,181,11
1789325937.6581697,358734,198.9,3547.25,76,0,252612608,181,11
1789325938.6586106,358734,174.9,3547.25,76,0,252612608,181,11
1789325939.6590753,358734,153.9,3547.26171875,76,0,252612608,181,11
1789325940.659421,358734,201.9,3547.26171875,76,0,252612608,181,11
1789325941.6598682,358734,249.9,3547.26171875,76,0,252612608,181,11
1789325942.66022,358734,273.9,3547.26171875,76,0,252612608,181,11
1789325943.6606495,358734,268.9,3547.23828125,75,0,252612608,181,11
1789325944.6610518,358734,140.9,3547.23828125,75,0,252612608,181,11
1789325945.6614766,358734,86.0,3497.1875,75,0,359473152,181,11
1789325946.8725195,358734,0.8,3497.1875,75,0,359497728,181,11
1789325948.0470057,358734,91.1,3575.05859375,76,0,375484416,182,11
1789325949.047508,358734,139.9,3604.96484375,76,0,375484416,182,11
1789325950.0478544,358734,144.0,3604.96484375,76,0,375484416,182,11
1789325951.0481696,358734,137.0,3604.96484375,76,0,375484416,182,11
1789325952.0485556,358734,191.9,3606.6953125,76,0,375484416,182,11
1789325953.0490148,358734,149.9,3606.6953125,76,0,375488512,182,11
1789325954.0494485,358734,108.0,3606.6953125,76,0,375488512,182,11
1789325955.0499356,358734,126.9,3606.6953125,76,0,375488512,182,11
1789325956.0503225,358734,109.0,3606.6953125,76,0,375488512,182,11
1789325957.0507655,358734,120.9,3606.6953125,76,0,375488512,182,11
1789325958.0511613,358734,108.0,3606.6953125,76,0,375488512,182,11
1789325959.0515437,358734,142.9,3606.67578125,75,0,375488512,182,11
1789325960.0519884,358734,120.9,3606.67578125,75,0,375488512,182,11
1789325961.0523355,358734,114.0,3606.67578125,75,0,375488512,182,11
1789325962.0527124,358734,107.0,3544.51171875,75,0,375488512,182,11
1789325963.0531275,358734,115.0,3611.671875,76,0,399388672,183,11
1789325964.0535028,358734,170.9,3633.18359375,75,0,399388672,183,11
1789325965.0539474,358734,111.0,3633.1875,75,0,399388672,183,11
1789325966.0543256,358734,112.0,3633.1875,75,0,399388672,183,11
1789325967.0547187,358734,110.0,3633.22265625,75,0,399388672,183,11
1789325968.0551229,358734,110.0,3633.22265625,75,0,399388672,183,11
1789325969.0555418,358734,117.0,3633.29296875,75,0,399388672,183,11
1789325970.0559227,358734,109.0,3633.29296875,75,0,399388672,183,11
1789325971.0562937,358734,115.0,3633.29296875,75,0,399388672,183,11
1789325972.0566971,358734,109.0,3633.29296875,75,0,399388672,183,11
1789325973.0571468,358734,109.0,3633.29296875,75,0,399388672,183,11
1789325974.057608,358734,101.0,3633.29296875,75,0,399388672,183,11
1789325975.0580573,358734,158.9,3751.921875,76,0,406188032,184,11
1789325976.0583858,358734,115.0,3752.12109375,76,0,406188032,184,11
1789325977.0587826,358734,165.9,3752.09765625,75,0,406188032,184,11
1789325978.0591292,358734,119.0,3752.09765625,75,0,406188032,184,11
1789325979.059469,358734,110.0,3752.09765625,75,0,406188032,184,11
1789325980.0599144,358734,112.0,3752.09765625,75,0,406188032,184,11
1789325981.0602453,358734,123.0,3752.09765625,75,0,406188032,184,11
1789325982.060648,358734,111.0,3752.09765625,75,0,406188032,184,11
1789325983.0610726,358734,99.0,3752.09765625,75,0,406188032,184,11
1789325984.0615213,358734,100.0,3752.09765625,75,0,406188032,184,11
1789325985.0618958,358734,98.0,3752.09765625,75,0,406188032,184,11
1789325986.0622315,358734,147.0,3889.21484375,76,0,418066432,185,11
1789325987.0626674,358734,170.9,3908.85546875,76,0,418066432,185,11
1789325988.0630972,358734,173.9,3909.22265625,76,0,418066432,185,11
1789325989.0634313,358734,130.0,3909.22265625,76,0,418066432,185,11
1789325990.0638413,358734,141.9,3909.19921875,75,0,418066432,185,11
1789325991.0642912,358734,129.9,3909.19921875,75,0,418066432,185,11
1789325992.0648043,358734,138.9,3909.19921875,75,0,418066432,185,11
1789325993.0652215,358734,121.9,3909.19921875,75,0,418066432,185,11
1789325994.0656176,358734,110.0,3909.19921875,75,0,418066432,185,11
1789325995.0662072,358734,111.9,3909.19921875,75,0,418066432,185,11
1789325996.0665352,358734,115.0,3909.19921875,75,0,418066432,185,11
1789325997.066834,358734,121.0,3872.421875,75,0,418066432,185,11
1789325998.0670974,358734,112.0,3872.421875,75,0,418066432,185,11
1789325999.0673983,358734,114.0,3872.421875,75,0,418066432,185,11
1789326000.0676706,358734,114.0,3872.421875,75,0,418066432,185,11
1789326001.0680473,358734,116.0,3872.421875,75,0,418066432,185,11
1789326002.0684423,358734,123.0,3936.14453125,76,0,434831360,186,11
1789326003.0688622,358734,245.9,4004.6171875,76,0,434831360,186,11
1789326004.0693004,358734,188.9,3977.515625,75,0,434831360,186,11
1789326005.0696921,358734,146.9,3977.609375,75,0,434831360,186,11
1789326006.0701675,358734,142.9,4035.9609375,76,0,445497344,187,11
1789326007.0705404,358734,170.9,4041.5078125,76,0,445497344,187,11
1789326008.0709965,358734,114.9,4041.5078125,76,0,445497344,187,11
1789326009.0714853,358734,120.9,4041.5078125,76,0,445497344,187,11
1789326010.071883,358734,133.9,4047.0546875,76,0,445497344,187,11
1789326011.0725164,358734,145.9,4096.09375,76,0,445497344,187,11
1789326012.072925,358734,135.9,4096.09375,76,0,445497344,187,11
1789326013.0733988,358734,115.9,4096.1015625,76,0,445497344,187,11
1789326014.0739698,358734,107.9,4096.1015625,76,0,445497344,187,11
1789326015.0744574,358734,118.9,4096.1015625,76,0,445497344,187,11
1789326016.0749834,358734,122.9,4096.078125,75,0,445497344,187,11
1789326017.075515,358734,107.9,4096.078125,75,0,445497344,187,11
1789326018.0760212,358734,106.9,4096.078125,75,0,445497344,187,11
1789326019.0764163,358734,109.0,4096.078125,75,0,445497344,187,11
1789326020.0768182,358734,107.0,4096.078125,75,0,445497344,187,11
1789326021.0771837,358734,134.0,4096.078125,75,0,445501440,187,11
1789326022.0774806,358734,106.0,4096.078125,75,0,445501440,187,11
1789326023.077962,358734,107.9,4096.078125,75,0,445501440,187,11
1789326024.0783193,358734,106.0,4096.078125,75,0,445501440,187,11
1789326025.0787964,358734,109.9,4096.078125,75,0,445501440,187,11
1789326026.0791612,358734,117.0,4096.078125,75,0,445501440,187,11
1789326027.079573,358734,101.0,4096.078125,75,0,445501440,187,11
1789326028.080037,358734,99.0,4096.078125,75,0,445501440,187,11
1789326029.080441,358734,98.0,4096.078125,75,0,445501440,187,11
1789326030.0808108,358734,99.0,4096.078125,75,0,445501440,187,11
1789326031.0812395,358734,99.0,4096.078125,75,0,445501440,187,11
1789326032.0816298,358734,99.0,4096.078125,75,0,445501440,187,11
1789326033.0820723,358734,123.9,4044.53125,75,0,461438976,188,11
1789326034.0823977,358734,101.0,4044.53125,75,0,461438976,188,11
1789326035.0828416,358734,139.9,4075.140625,76,0,462381056,189,11
1789326036.0832248,358734,130.0,4095.19140625,76,0,462381056,189,11
1789326037.083665,358734,116.9,4095.19140625,76,0,462381056,189,11
1789326038.0840616,358734,120.0,4095.19140625,76,0,462381056,189,11
1789326039.0844288,358734,114.0,4095.19140625,76,0,462381056,189,11
1789326040.084981,358734,135.9,4095.19140625,76,0,462381056,189,11
1789326041.0854754,358734,121.9,4095.19140625,76,0,462381056,189,11
1789326042.0859454,358734,171.9,4095.2578125,75,0,462381056,189,11
1789326043.0862918,358734,126.0,4095.2578125,75,0,462381056,189,11
1789326044.0866854,358734,127.0,4095.2578125,75,0,462381056,189,11
1789326045.0872073,358734,135.9,4121.734375,75,0,462381056,189,11
1789326046.0876637,358734,114.9,4121.734375,75,0,462381056,189,11
1789326047.0881822,358734,110.9,4121.734375,75,0,462381056,189,11
1789326048.0885804,358734,132.9,4124.47265625,76,0,471617536,190,11
1789326049.0889738,358734,159.9,4150.83984375,76,0,471621632,190,11
1789326050.089449,358734,177.9,4159.94921875,76,0,471621632,190,11
1789326051.0899243,358734,120.9,4159.94921875,76,0,471621632,190,11
1789326052.090328,358734,125.0,4159.92578125,75,0,471625728,190,11
1789326053.0908768,358734,108.9,4159.92578125,75,0,471625728,190,11
1789326054.0912726,358734,107.0,4159.92578125,75,0,471625728,190,11
1789326055.0916977,358734,111.0,4159.92578125,75,0,471625728,190,11
1789326056.0922039,358734,105.9,4159.92578125,75,0,471625728,190,11
1789326057.0927036,358734,122.9,4159.92578125,75,0,471625728,190,11
1789326058.0931895,358734,122.9,4159.92578125,75,0,471625728,190,11
1789326059.093565,358734,125.0,4159.92578125,75,0,471625728,190,11
1789326060.094003,358734,107.0,4159.92578125,75,0,471625728,190,11
1789326061.0943606,358734,122.0,4144.47265625,76,0,484003840,191,11
1789326062.0948439,358734,149.9,4144.44921875,75,0,484003840,191,11
1789326063.0952153,358734,108.0,4144.44921875,75,0,484003840,191,11
1789326064.0956461,358734,109.0,4144.44921875,75,0,484003840,191,11
1789326065.0961034,358734,109.9,4144.44921875,75,0,484003840,191,11
1789326066.096596,358734,129.9,4144.44921875,75,0,484003840,191,11
1789326067.0970767,358734,113.9,4133.375,76,0,489988096,192,11
1789326068.097506,358734,167.9,4185.078125,76,0,489988096,192,11
1789326069.09799,358734,154.9,4185.078125,76,0,489988096,192,11
1789326070.098361,358734,140.9,4185.078125,76,0,489988096,192,11
1789326071.0988204,358734,121.9,4185.0546875,75,0,489988096,192,11
1789326072.0992076,358734,169.9,4185.0546875,75,0,489988096,192,11
1789326073.099646,358734,130.9,0.0,2,0,505184256,203,13
