timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 03:06:14.565, 1728, 7, 4, 75, 35.97, 2565, 8001
2026/09/14 03:06:15.570, 2816, 20, 5, 73, 26.42, 1950, 8001
2026/09/14 03:06:16.571, 3367, 15, 5, 73, 27.16, 2175, 8001
2026/09/14 03:06:17.571, 5255, 17, 8, 74, 28.26, 2235, 8001
2026/09/14 03:06:18.571, 5382, 44, 12, 77, 42.76, 2565, 8001
2026/09/14 03:06:19.571, 5398, 26, 8, 77, 43.45, 2565, 8001
2026/09/14 03:06:20.572, 5446, 72, 18, 80, 41.83, 2550, 8001
2026/09/14 03:06:21.572, 5446, 12, 7, 75, 39.40, 2565, 8001
2026/09/14 03:06:22.572, 5460, 7, 4, 74, 25.72, 2565, 8001
2026/09/14 03:06:23.573, 5460, 98, 52, 76, 30.06, 2055, 8001
2026/09/14 03:06:24.573, 5453, 99, 58, 81, 63.94, 2325, 8001
2026/09/14 03:06:25.573, 5452, 38, 12, 78, 56.65, 2565, 8001
2026/09/14 03:06:26.573, 5451, 24, 8, 76, 31.61, 2565, 8001
2026/09/14 03:06:27.573, 5397, 44, 11, 77, 44.92, 2550, 8001
2026/09/14 03:06:28.574, 5398, 27, 10, 76, 35.70, 2565, 8001
2026/09/14 03:06:29.574, 5446, 41, 11, 77, 52.73, 2565, 8001
2026/09/14 03:06:30.574, 5421, 99, 60, 79, 54.96, 2280, 8001
2026/09/14 03:06:31.574, 5398, 99, 51, 79, 56.80, 2055, 8001
2026/09/14 03:06:32.574, 5446, 25, 10, 76, 34.57, 2565, 8001
2026/09/14 03:06:33.575, 5445, 98, 58, 79, 49.72, 2190, 8001
2026/09/14 03:06:34.575, 5398, 53, 9, 77, 49.52, 2565, 8001
2026/09/14 03:06:35.575, 5446, 23, 7, 77, 47.61, 2565, 8001
2026/09/14 03:06:36.575, 5421, 96, 53, 80, 45.23, 2310, 8001
2026/09/14 03:06:37.576, 5422, 27, 8, 76, 39.48, 2565, 8001
2026/09/14 03:06:38.576, 5422, 98, 56, 81, 62.79, 2145, 8001
2026/09/14 03:06:39.576, 5421, 97, 59, 80, 61.05, 2415, 8001
2026/09/14 03:06:40.576, 5437, 28, 10, 78, 36.29, 2565, 8001
2026/09/14 03:06:41.577, 5437, 95, 55, 80, 54.96, 2355, 8001
2026/09/14 03:06:42.577, 5454, 97, 58, 80, 55.42, 2265, 8001
2026/09/14 03:06:43.577, 5452, 97, 52, 81, 58.19, 2175, 8001
2026/09/14 03:06:44.578, 5452, 97, 52, 81, 58.86, 2220, 8001
2026/09/14 03:06:45.578, 5422, 27, 9, 78, 52.02, 2565, 8001
2026/09/14 03:06:46.578, 5446, 60, 49, 77, 56.17, 2235, 8001
2026/09/14 03:06:47.578, 6472, 23, 7, 77, 41.76, 2565, 8001
2026/09/14 03:06:48.579, 6471, 37, 12, 77, 41.94, 2550, 8001
2026/09/14 03:06:49.579, 6492, 99, 52, 79, 53.59, 2115, 8001
2026/09/14 03:06:50.579, 6470, 21, 7, 77, 32.84, 2565, 8001
2026/09/14 03:06:51.579, 6471, 48, 12, 77, 36.92, 2565, 8001
2026/09/14 03:06:52.580, 6471, 34, 11, 77, 38.15, 2565, 8001
2026/09/14 03:06:53.580, 6470, 34, 11, 77, 38.37, 2565, 8001
2026/09/14 03:06:54.580, 6470, 44, 22, 78, 45.19, 2520, 8001
2026/09/14 03:06:55.580, 6470, 23, 7, 76, 36.42, 2565, 8001
2026/09/14 03:06:56.580, 6470, 26, 8, 76, 27.72, 2145, 8001
2026/09/14 03:06:57.581, 6488, 30, 12, 77, 47.09, 2565, 8001
2026/09/14 03:06:58.581, 6464, 35, 14, 77, 41.01, 2565, 8001
2026/09/14 03:06:59.581, 6464, 78, 43, 78, 43.61, 2505, 8001
2026/09/14 03:07:00.582, 6486, 100, 59, 80, 62.45, 2190, 8001
2026/09/14 03:07:01.583, 6486, 36, 9, 80, 58.90, 2565, 8001
2026/09/14 03:07:02.586, 6460, 29, 10, 78, 37.47, 2565, 8001
2026/09/14 03:07:03.587, 6483, 20, 6, 77, 39.47, 2565, 8001
2026/09/14 03:07:04.587, 6482, 24, 8, 77, 35.96, 2565, 8001
2026/09/14 03:07:05.587, 6459, 22, 7, 76, 36.24, 2565, 8001
2026/09/14 03:07:06.587, 6459, 32, 10, 77, 29.99, 2205, 8001
2026/09/14 03:07:07.588, 6482, 27, 8, 76, 39.97, 2565, 8001
2026/09/14 03:07:08.589, 6482, 99, 55, 78, 41.08, 2235, 8001
2026/09/14 03:07:09.592, 6483, 97, 53, 79, 57.61, 2130, 8001
2026/09/14 03:07:10.593, 6483, 98, 55, 80, 57.59, 2160, 8001
2026/09/14 03:07:11.593, 6470, 51, 16, 78, 49.67, 2565, 8001
2026/09/14 03:07:12.594, 6494, 34, 13, 79, 41.18, 2565, 8001
2026/09/14 03:07:13.594, 6492, 33, 9, 77, 43.47, 2565, 8001
2026/09/14 03:07:14.595, 6466, 24, 7, 76, 34.59, 2565, 8001
2026/09/14 03:07:15.595, 6490, 29, 9, 77, 35.51, 2565, 8001
2026/09/14 03:07:16.596, 6643, 36, 11, 77, 39.24, 2565, 8001
2026/09/14 03:07:17.597, 6833, 80, 37, 78, 43.54, 2490, 8001
