timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 22:55:30.281, 6565, 39, 16, 74, 47.83, 2565, 8001
2026/09/14 22:55:31.282, 6617, 99, 75, 77, 54.06, 2070, 8001
2026/09/14 22:55:32.284, 6626, 63, 33, 76, 43.47, 2505, 8001
2026/09/14 22:55:33.284, 6566, 29, 8, 75, 29.94, 2565, 8001
2026/09/14 22:55:34.284, 6564, 88, 56, 77, 47.05, 1965, 8001
2026/09/14 22:55:35.285, 6564, 23, 6, 74, 35.45, 2565, 8001
2026/09/14 22:55:36.286, 6564, 37, 16, 77, 44.71, 2565, 8001
2026/09/14 22:55:37.287, 6577, 45, 24, 76, 55.61, 2565, 8001
2026/09/14 22:55:38.287, 6577, 31, 11, 76, 42.61, 2565, 8001
2026/09/14 22:55:39.289, 6566, 97, 58, 78, 48.30, 2070, 8001
2026/09/14 22:55:40.290, 6578, 26, 7, 74, 44.48, 2565, 8001
2026/09/14 22:55:41.291, 6577, 41, 23, 77, 41.36, 2325, 8001
2026/09/14 22:55:42.292, 6558, 30, 11, 75, 37.81, 2565, 8001
2026/09/14 22:55:43.293, 6558, 24, 7, 74, 37.37, 2565, 8001
2026/09/14 22:55:44.293, 6559, 31, 13, 75, 36.91, 2565, 8001
2026/09/14 22:55:45.295, 6560, 28, 9, 74, 30.80, 2565, 8001
2026/09/14 22:55:46.296, 6559, 28, 10, 76, 34.53, 2115, 8001
2026/09/14 22:55:47.298, 6559, 24, 7, 74, 43.88, 2460, 8001
2026/09/14 22:55:48.298, 6558, 21, 6, 74, 40.81, 2565, 8001
2026/09/14 22:55:49.299, 6560, 23, 6, 74, 33.09, 2565, 8001
2026/09/14 22:55:50.299, 6565, 33, 13, 75, 39.43, 2565, 8001
2026/09/14 22:55:51.300, 6565, 89, 56, 76, 41.38, 2445, 8001
2026/09/14 22:55:52.301, 6564, 24, 6, 74, 40.32, 2565, 8001
2026/09/14 22:55:53.304, 6565, 36, 16, 75, 43.67, 2565, 8001
2026/09/14 22:55:54.305, 6583, 29, 9, 75, 37.81, 2565, 8001
2026/09/14 22:55:55.305, 6583, 97, 58, 77, 47.84, 2415, 8001
2026/09/14 22:55:56.305, 6582, 66, 35, 77, 48.08, 2565, 8001
2026/09/14 22:55:57.306, 6583, 54, 44, 77, 45.83, 2040, 8001
2026/09/14 22:55:58.310, 6582, 100, 60, 76, 54.61, 2220, 8001
2026/09/14 22:55:59.310, 6558, 32, 14, 77, 50.28, 2355, 8001
2026/09/14 22:56:00.310, 6558, 32, 18, 77, 46.03, 2505, 8001
2026/09/14 22:56:01.311, 6559, 20, 6, 75, 41.38, 2565, 8001
2026/09/14 22:56:02.312, 6558, 100, 59, 77, 51.68, 2220, 8001
2026/09/14 22:56:03.312, 6558, 48, 26, 78, 50.06, 2325, 8001
2026/09/14 22:56:04.314, 6558, 22, 6, 75, 44.20, 2565, 8001
2026/09/14 22:56:05.314, 6559, 99, 56, 77, 51.36, 2520, 8001
2026/09/14 22:56:06.315, 6558, 36, 18, 78, 46.23, 2520, 8001
2026/09/14 22:56:07.316, 6558, 23, 7, 75, 35.35, 2565, 8001
2026/09/14 22:56:08.317, 6558, 40, 18, 76, 43.16, 2415, 8001
2026/09/14 22:56:09.318, 6559, 45, 21, 76, 43.01, 2565, 8001
2026/09/14 22:56:10.319, 6558, 31, 11, 75, 44.60, 2565, 8001
2026/09/14 22:56:11.319, 6558, 48, 34, 78, 39.24, 2010, 8001
2026/09/14 22:56:12.322, 6558, 23, 6, 74, 44.75, 2475, 8001
2026/09/14 22:56:13.322, 6560, 20, 6, 75, 35.91, 2565, 8001
2026/09/14 22:56:14.323, 6561, 45, 22, 76, 41.19, 2565, 8001
2026/09/14 22:56:15.323, 6559, 78, 39, 76, 42.26, 2535, 8001
2026/09/14 22:56:16.324, 6559, 100, 74, 77, 35.18, 2040, 8001
2026/09/14 22:56:17.325, 6560, 46, 19, 76, 53.18, 2565, 8001
2026/09/14 22:56:18.327, 6621, 100, 58, 77, 45.61, 1935, 8001
2026/09/14 22:56:19.328, 6555, 41, 15, 75, 52.08, 2565, 8001
2026/09/14 22:56:20.328, 6553, 72, 56, 78, 45.44, 2040, 8001
2026/09/14 22:56:21.328, 1674, 33, 9, 74, 39.44, 2565, 8001
