timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 19:16:43.630, 1840, 9, 4, 72, 24.07, 1890, 8001
2026/09/14 19:16:44.637, 2080, 24, 7, 71, 18.21, 1890, 8001
2026/09/14 19:16:45.638, 3197, 18, 9, 71, 18.38, 1890, 7001
2026/09/14 19:16:46.638, 3196, 99, 55, 76, 47.43, 2400, 8001
2026/09/14 19:16:47.638, 3148, 99, 60, 79, 60.51, 2235, 8001
2026/09/14 19:16:48.639, 3194, 99, 52, 77, 55.26, 2070, 8001
2026/09/14 19:16:49.639, 3184, 100, 53, 77, 54.68, 2220, 8001
2026/09/14 19:16:50.639, 3184, 99, 54, 77, 55.02, 2070, 8001
2026/09/14 19:16:51.640, 3184, 98, 55, 78, 55.03, 2265, 8001
2026/09/14 19:16:52.640, 3109, 99, 59, 80, 62.26, 2445, 8001
2026/09/14 19:16:53.641, 3160, 99, 60, 79, 62.83, 2265, 8001
2026/09/14 19:16:54.641, 3160, 99, 55, 79, 65.12, 2475, 8001
2026/09/14 19:16:55.641, 3136, 99, 56, 79, 64.29, 2505, 8001
2026/09/14 19:16:56.642, 3182, 99, 60, 80, 64.10, 2295, 8001
2026/09/14 19:16:57.642, 3160, 99, 61, 80, 64.33, 2250, 8001
2026/09/14 19:16:58.642, 3184, 98, 56, 80, 64.26, 2475, 8001
2026/09/14 19:16:59.643, 3111, 97, 60, 82, 63.93, 2310, 8001
2026/09/14 19:17:00.643, 3183, 99, 56, 80, 64.44, 2475, 8001
2026/09/14 19:17:01.643, 3154, 98, 58, 81, 64.25, 2445, 8001
2026/09/14 19:17:02.644, 3179, 98, 57, 80, 64.50, 2325, 8001
2026/09/14 19:17:03.644, 3179, 99, 57, 80, 64.14, 2445, 8001
2026/09/14 19:17:04.644, 3177, 98, 56, 79, 54.60, 2115, 8001
2026/09/14 19:17:05.644, 3179, 99, 54, 80, 54.80, 2055, 8001
2026/09/14 19:17:06.645, 3376, 99, 59, 82, 61.87, 2295, 8001
2026/09/14 19:17:07.645, 3352, 99, 55, 79, 61.84, 2310, 8001
2026/09/14 19:17:08.645, 3217, 99, 61, 82, 63.37, 2445, 8001
2026/09/14 19:17:09.646, 3230, 99, 59, 81, 64.37, 2445, 8001
2026/09/14 19:17:10.646, 3205, 96, 53, 80, 61.83, 2340, 8001
2026/09/14 19:17:11.646, 3217, 98, 56, 80, 61.67, 2190, 8001
2026/09/14 19:17:12.647, 3215, 50, 7, 77, 47.02, 2565, 8001
2026/09/14 19:17:13.647, 1854, 9, 6, 75, 30.81, 2565, 8001
