timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 19:15:09.439, 1777, 35, 9, 54, 11.04, 540, 6001
2026/09/14 19:15:10.443, 2046, 20, 6, 55, 11.32, 1890, 7001
2026/09/14 19:15:11.443, 2318, 8, 5, 55, 14.20, 1890, 7001
2026/09/14 19:15:12.444, 3217, 61, 27, 60, 49.09, 2310, 8001
2026/09/14 19:15:13.444, 3166, 99, 54, 61, 41.46, 2265, 8001
2026/09/14 19:15:14.444, 3192, 99, 59, 64, 54.69, 2325, 8001
2026/09/14 19:15:15.444, 3144, 100, 53, 64, 54.49, 2385, 8001
2026/09/14 19:15:16.445, 3196, 100, 56, 64, 54.47, 2160, 8001
2026/09/14 19:15:17.445, 3122, 100, 52, 65, 54.53, 2295, 8001
2026/09/14 19:15:18.445, 3196, 99, 60, 67, 56.85, 2340, 8001
2026/09/14 19:15:19.446, 3196, 100, 60, 66, 59.21, 2280, 8001
2026/09/14 19:15:20.446, 3148, 100, 57, 66, 64.18, 2430, 8001
2026/09/14 19:15:21.446, 3188, 99, 62, 67, 62.70, 2550, 8001
2026/09/14 19:15:22.446, 3111, 98, 54, 67, 60.00, 2460, 8001
2026/09/14 19:15:23.447, 3160, 99, 60, 69, 59.59, 2295, 8001
2026/09/14 19:15:24.447, 3160, 99, 62, 70, 59.46, 2280, 8001
2026/09/14 19:15:25.447, 3182, 99, 60, 71, 61.17, 2310, 8001
2026/09/14 19:15:26.448, 3184, 98, 62, 71, 63.05, 2520, 8001
2026/09/14 19:15:27.448, 3136, 99, 63, 71, 63.08, 2325, 8001
2026/09/14 19:15:28.448, 3112, 99, 58, 70, 63.16, 2460, 8001
2026/09/14 19:15:29.449, 3158, 99, 56, 70, 63.35, 2460, 8001
2026/09/14 19:15:30.449, 3184, 7, 4, 67, 23.55, 2580, 8001
2026/09/14 19:15:31.449, 3178, 99, 55, 69, 53.19, 2220, 8001
2026/09/14 19:15:32.449, 3131, 99, 57, 69, 55.24, 2175, 8001
2026/09/14 19:15:33.450, 3177, 99, 58, 71, 54.71, 2100, 8001
2026/09/14 19:15:34.450, 3155, 100, 59, 72, 55.46, 2355, 8001
2026/09/14 19:15:35.450, 3179, 99, 54, 70, 55.22, 2370, 8001
2026/09/14 19:15:36.451, 3106, 99, 55, 71, 62.70, 2415, 8001
2026/09/14 19:15:37.451, 3166, 99, 54, 72, 63.01, 2520, 8001
2026/09/14 19:15:38.451, 3167, 7, 4, 67, 49.10, 2565, 8001
2026/09/14 19:15:39.451, 3143, 100, 56, 72, 47.41, 2520, 8001
2026/09/14 19:15:40.452, 1871, 26, 10, 69, 27.09, 2565, 8001
