timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 19:15:41.491, 1847, 11, 7, 68, 27.77, 2565, 8001
2026/09/14 19:15:42.495, 2208, 16, 6, 66, 18.51, 1890, 8001
2026/09/14 19:15:43.495, 3179, 98, 53, 69, 20.85, 2445, 8001
2026/09/14 19:15:44.496, 3179, 99, 55, 71, 60.06, 2370, 8001
2026/09/14 19:15:45.496, 3155, 99, 58, 72, 55.07, 2115, 8001
2026/09/14 19:15:46.496, 3106, 98, 59, 74, 54.56, 2100, 8001
2026/09/14 19:15:47.497, 3179, 99, 54, 74, 54.34, 2205, 8001
2026/09/14 19:15:48.497, 3179, 99, 54, 72, 61.10, 2310, 8001
2026/09/14 19:15:49.497, 3155, 98, 59, 75, 59.21, 2295, 8001
2026/09/14 19:15:50.497, 3179, 100, 57, 74, 62.95, 2415, 8001
2026/09/14 19:15:51.498, 3106, 99, 59, 76, 62.98, 2430, 8001
2026/09/14 19:15:52.498, 3180, 100, 58, 75, 63.52, 2460, 8001
2026/09/14 19:15:53.499, 3155, 99, 57, 75, 63.49, 2385, 8001
2026/09/14 19:15:54.499, 3179, 98, 56, 76, 59.00, 2355, 8001
2026/09/14 19:15:55.499, 3179, 98, 55, 74, 55.05, 2340, 8001
2026/09/14 19:15:56.500, 3155, 97, 56, 75, 65.29, 2415, 8001
2026/09/14 19:15:57.500, 3155, 99, 62, 77, 62.17, 2340, 8001
2026/09/14 19:15:58.501, 3179, 99, 55, 75, 64.27, 2310, 8001
2026/09/14 19:15:59.501, 3179, 99, 56, 76, 63.39, 2490, 8001
2026/09/14 19:16:00.501, 3119, 99, 55, 76, 59.78, 2220, 8001
2026/09/14 19:16:01.502, 3191, 97, 57, 77, 59.05, 2400, 8001
2026/09/14 19:16:02.502, 3190, 98, 55, 76, 64.58, 2430, 8001
2026/09/14 19:16:03.502, 3142, 99, 58, 77, 60.71, 2340, 8001
2026/09/14 19:16:04.502, 3166, 47, 6, 73, 32.82, 2565, 8001
2026/09/14 19:16:05.503, 3160, 98, 60, 78, 51.86, 2445, 8001
2026/09/14 19:16:06.503, 3228, 99, 53, 75, 56.71, 2265, 8001
2026/09/14 19:16:07.503, 3206, 99, 57, 75, 54.55, 2340, 8001
2026/09/14 19:16:08.503, 3135, 99, 58, 75, 54.90, 2295, 8001
2026/09/14 19:16:09.504, 3160, 31, 17, 72, 45.66, 2565, 8001
2026/09/14 19:16:10.504, 3160, 100, 56, 78, 60.94, 2205, 8001
2026/09/14 19:16:11.504, 1816, 7, 4, 72, 43.06, 2565, 8001
