unix_seconds,pid,parent_pid,cpu_percent,rss_mb,threads,read_bytes,write_bytes,voluntary_switches,involuntary_switches
1789388795.181899,1309181,1309179,,12.34765625,33,0,0,4,0
1789388796.191723,1309181,1309179,90.1,903.7109375,71,0,4096,27,1
1789388796.1919248,1309214,1309181,,9.67578125,1,0,0,2,1
1789388796.1920483,1309217,1309181,,24.63671875,1,0,0,6,6
1789388796.1921635,1309219,1309181,,9.8984375,1,0,0,2,0
1789388796.1922715,1309221,1309181,,9.7578125,1,0,0,2,1
1789388796.1923704,1309223,1309181,,13.1640625,1,0,0,9,3
1789388797.1978712,1309181,1309179,86.5,1627.5,71,0,4096,70,4
1789388797.1979625,1309214,1309181,2.0,13.00390625,1,0,0,10,4
1789388797.198019,1309217,1309181,2.0,13.25390625,1,0,0,10,6
1789388797.19807,1309219,1309181,4.0,13.25390625,1,0,0,10,4
1789388797.1981215,1309221,1309181,2.0,13.0703125,1,0,0,10,2
1789388797.198171,1309223,1309181,0.0,13.1640625,1,0,0,10,3
1789388798.2056742,1309181,1309179,108.2,1760.0234375,74,0,4096,122,5
1789388798.2057683,1309214,1309181,0.0,13.00390625,1,0,0,10,4
1789388798.2058287,1309217,1309181,0.0,13.25390625,1,0,0,10,6
1789388798.2058885,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388798.20594,1309221,1309181,0.0,13.0703125,1,0,0,10,2
1789388798.20599,1309223,1309181,3.0,13.1640625,1,0,0,18,3
1789388799.2112765,1309181,1309179,131.3,1826.87890625,74,0,4096,126,5
1789388799.2113514,1309214,1309181,0.0,13.00390625,1,0,0,10,4
1789388799.2113986,1309217,1309181,0.0,13.25390625,1,0,0,10,6
1789388799.211444,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388799.2114866,1309221,1309181,0.0,13.0703125,1,0,0,10,2
1789388799.2115266,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388800.2172716,1309181,1309179,98.4,1831.03515625,74,0,8192,177,5
1789388800.2173636,1309214,1309181,0.0,13.00390625,1,0,0,10,4
1789388800.217424,1309217,1309181,0.0,13.25390625,1,0,0,10,6
1789388800.2174757,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388800.2175257,1309221,1309181,0.0,13.0703125,1,0,0,10,2
1789388800.2175736,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388801.223155,1309181,1309179,122.3,1849.57421875,74,0,8192,198,6
1789388801.2232382,1309214,1309181,0.0,13.00390625,1,0,0,10,4
1789388801.2232938,1309217,1309181,2.0,13.25390625,1,0,0,18,7
1789388801.2233443,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388801.2233922,1309221,1309181,0.0,13.0703125,1,0,0,10,2
1789388801.2234368,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388802.2296028,1309181,1309179,91.4,1869.6171875,74,0,8192,204,6
1789388802.2296934,1309214,1309181,18.9,23.33984375,1,0,0,49,4
1789388802.229752,1309217,1309181,0.0,13.25390625,1,0,0,18,7
1789388802.2298048,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388802.2298625,1309221,1309181,17.9,22.59765625,1,0,0,52,7
1789388802.229913,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388803.2356474,1309181,1309179,123.3,1985.0703125,75,0,8192,204,6
1789388803.2357552,1309214,1309181,82.5,37.7578125,1,0,0,206,62
1789388803.235826,1309217,1309181,0.0,13.25390625,1,0,0,18,7
1789388803.2358954,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388803.235958,1309221,1309181,47.7,22.1328125,1,0,0,142,90
1789388803.2360184,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388804.2417815,1309181,1309179,147.1,2042.765625,76,0,8192,204,6
1789388804.2418764,1309214,1309181,74.5,51.62890625,1,0,0,436,84
1789388804.241935,1309217,1309181,0.0,13.25390625,1,0,0,18,7
1789388804.2419913,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388804.2420428,1309221,1309181,4.0,22.1328125,1,0,0,145,102
1789388804.242093,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388805.2482245,1309181,1309179,170.9,2156.72265625,78,0,8192,204,6
1789388805.2483215,1309214,1309181,60.6,41.796875,1,0,0,657,129
1789388805.248386,1309217,1309181,0.0,13.25390625,1,0,0,18,7
1789388805.2484474,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388805.248504,1309221,1309181,7.9,22.1328125,1,0,0,149,123
1789388805.2485569,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388806.253677,1309181,1309179,157.1,2186.5234375,78,0,8192,204,6
1789388806.253756,1309214,1309181,30.8,76.81640625,1,0,0,668,138
1789388806.253807,1309217,1309181,0.0,13.25390625,1,0,0,18,7
1789388806.253856,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388806.2539253,1309221,1309181,0.0,22.1328125,1,0,0,149,123
1789388806.2539697,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388807.2591345,1309181,1309179,155.2,2210.203125,78,0,8192,204,6
1789388807.2592092,1309214,1309181,9.0,76.81640625,1,0,0,673,161
1789388807.2592554,1309217,1309181,0.0,13.25390625,1,0,0,18,7
1789388807.2592971,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388807.2593377,1309221,1309181,6.0,22.1328125,1,0,0,153,141
1789388807.2593765,1309223,1309181,0.0,13.1640625,1,0,0,18,3
1789388808.2652004,1309181,1309179,166.0,2262.3515625,78,0,8192,204,6
1789388808.2652874,1309214,1309181,0.0,76.81640625,1,0,0,673,161
1789388808.2653446,1309217,1309181,0.0,13.25390625,1,0,0,18,7
1789388808.265396,1309219,1309181,0.0,13.25390625,1,0,0,10,4
1789388808.2654476,1309221,1309181,12.9,22.140625,1,0,0,163,172
1789388808.2654967,1309223,1309181,0.0,13.1640625,1,0,0,18,3
