timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 20:26:35.187, 1408, 12, 3, 73, 28.24, 2565, 8001
2026/09/14 20:26:36.190, 1885, 23, 4, 73, 25.82, 1890, 8001
2026/09/14 20:26:37.190, 2839, 42, 19, 72, 22.72, 2235, 8001
2026/09/14 20:26:38.190, 3829, 42, 7, 73, 27.18, 2565, 8001
2026/09/14 20:26:39.191, 4853, 47, 10, 78, 49.62, 2565, 8001
2026/09/14 20:26:40.191, 4967, 70, 31, 75, 45.97, 2565, 8001
2026/09/14 20:26:41.191, 5007, 100, 60, 76, 47.62, 2415, 8001
2026/09/14 20:26:42.192, 5007, 55, 12, 76, 45.20, 2565, 8001
2026/09/14 20:26:43.193, 5007, 99, 57, 79, 36.55, 2445, 8001
2026/09/14 20:26:44.194, 5008, 39, 8, 78, 57.22, 2565, 8001
2026/09/14 20:26:45.195, 5008, 100, 68, 76, 38.72, 2250, 8001
2026/09/14 20:26:46.196, 5007, 98, 49, 78, 55.24, 2175, 8001
2026/09/14 20:26:47.197, 5007, 95, 52, 80, 55.00, 2325, 8001
2026/09/14 20:26:48.200, 4995, 100, 58, 79, 51.74, 2010, 8001
2026/09/14 20:26:49.200, 4995, 87, 35, 78, 54.49, 2535, 8001
2026/09/14 20:26:50.201, 4995, 65, 14, 77, 52.45, 2415, 8001
2026/09/14 20:26:51.201, 4995, 34, 8, 75, 37.22, 2565, 8001
2026/09/14 20:26:52.201, 4995, 36, 8, 75, 40.75, 2565, 8001
2026/09/14 20:26:53.202, 4995, 35, 8, 75, 40.60, 2565, 8001
2026/09/14 20:26:54.204, 4995, 100, 53, 80, 46.21, 2385, 8001
2026/09/14 20:26:55.205, 4995, 24, 6, 75, 34.80, 2565, 8001
2026/09/14 20:26:56.206, 4995, 42, 9, 76, 40.32, 2565, 8001
2026/09/14 20:26:57.207, 4995, 37, 12, 77, 56.53, 2565, 8001
2026/09/14 20:26:58.207, 4995, 41, 9, 76, 35.99, 2565, 8001
2026/09/14 20:26:59.208, 4995, 30, 7, 76, 36.56, 2565, 8001
2026/09/14 20:27:00.210, 4995, 31, 7, 75, 39.47, 2565, 8001
2026/09/14 20:27:01.211, 5047, 26, 6, 75, 34.88, 2565, 8001
2026/09/14 20:27:02.212, 5015, 61, 26, 77, 50.47, 2565, 8001
2026/09/14 20:27:03.213, 5041, 98, 54, 79, 47.89, 2415, 8001
2026/09/14 20:27:04.213, 5033, 100, 54, 77, 41.68, 2475, 8001
2026/09/14 20:27:05.216, 5152, 98, 55, 77, 49.88, 2370, 8001
