timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 20:53:13.199, 1321, 15, 4, 73, 27.57, 2565, 8001
2026/09/14 20:53:14.202, 2027, 25, 4, 72, 26.22, 1905, 8001
2026/09/14 20:53:15.202, 2969, 69, 27, 75, 29.00, 2250, 8001
2026/09/14 20:53:16.203, 3971, 16, 4, 73, 32.71, 2565, 8001
2026/09/14 20:53:17.203, 5059, 37, 11, 77, 51.42, 2535, 8001
2026/09/14 20:53:18.203, 5046, 31, 7, 75, 41.02, 2565, 8001
2026/09/14 20:53:19.203, 5365, 100, 62, 78, 43.44, 2355, 8001
2026/09/14 20:53:20.203, 5391, 54, 37, 78, 49.35, 2145, 8001
2026/09/14 20:53:21.204, 5417, 13, 3, 73, 27.00, 2565, 8001
2026/09/14 20:53:22.204, 5399, 97, 54, 77, 53.05, 2385, 8001
2026/09/14 20:53:23.204, 5347, 57, 25, 78, 36.37, 2100, 8001
2026/09/14 20:53:24.205, 5343, 98, 49, 78, 54.32, 2325, 8001
2026/09/14 20:53:25.205, 5341, 97, 53, 80, 55.25, 2145, 8001
2026/09/14 20:53:26.205, 5341, 38, 11, 76, 48.88, 2565, 8001
2026/09/14 20:53:27.206, 5341, 99, 50, 78, 52.83, 2325, 8001
2026/09/14 20:53:28.206, 5341, 100, 52, 77, 53.42, 2325, 8001
2026/09/14 20:53:29.206, 5341, 35, 10, 76, 42.83, 2565, 8001
2026/09/14 20:53:30.206, 5341, 27, 6, 76, 36.87, 2565, 8001
2026/09/14 20:53:31.207, 5343, 46, 12, 76, 39.53, 2565, 8001
2026/09/14 20:53:32.207, 5341, 34, 9, 76, 41.13, 2565, 8001
2026/09/14 20:53:33.207, 5337, 100, 58, 77, 50.02, 2145, 8001
2026/09/14 20:53:34.208, 5336, 34, 9, 76, 50.74, 2565, 8001
2026/09/14 20:53:35.208, 5336, 100, 68, 79, 40.30, 2115, 8001
2026/09/14 20:53:36.208, 5336, 30, 6, 75, 39.37, 2565, 8001
2026/09/14 20:53:37.209, 5337, 35, 9, 76, 38.38, 2565, 8001
2026/09/14 20:53:38.209, 5336, 100, 55, 77, 45.75, 2235, 8001
2026/09/14 20:53:39.209, 5342, 41, 9, 76, 38.50, 2565, 8001
2026/09/14 20:53:40.210, 5342, 100, 66, 78, 39.44, 2130, 8001
2026/09/14 20:53:41.210, 5342, 41, 11, 77, 49.10, 2565, 8001
2026/09/14 20:53:42.210, 5377, 34, 10, 76, 40.29, 2565, 8001
2026/09/14 20:53:43.211, 5370, 99, 47, 77, 52.42, 2445, 8001
2026/09/14 20:53:44.211, 5366, 32, 7, 76, 44.92, 2565, 8001
2026/09/14 20:53:45.211, 5366, 43, 15, 76, 43.70, 2565, 8001
2026/09/14 20:53:46.212, 5366, 35, 10, 76, 36.47, 2565, 8001
2026/09/14 20:53:47.212, 5342, 46, 13, 77, 45.12, 2565, 8001
2026/09/14 20:53:48.212, 5336, 28, 8, 76, 45.13, 2565, 8001
2026/09/14 20:53:49.213, 5336, 97, 52, 77, 55.60, 2325, 8001
2026/09/14 20:53:50.213, 5336, 96, 51, 79, 54.76, 2235, 8001
2026/09/14 20:53:51.213, 5342, 95, 46, 78, 49.70, 2235, 8001
2026/09/14 20:53:52.213, 5342, 54, 36, 79, 49.05, 1980, 8001
2026/09/14 20:53:53.214, 5342, 98, 54, 78, 54.69, 2400, 8001
2026/09/14 20:53:54.214, 5342, 34, 10, 77, 52.16, 2565, 8001
2026/09/14 20:53:55.214, 5342, 100, 49, 79, 42.41, 2460, 8001
2026/09/14 20:53:56.215, 5336, 78, 38, 77, 53.47, 2385, 8001
2026/09/14 20:53:57.215, 5336, 77, 40, 78, 55.68, 2355, 8001
2026/09/14 20:53:58.215, 5336, 98, 75, 80, 55.18, 2055, 8001
2026/09/14 20:53:59.216, 5342, 98, 48, 80, 56.50, 2460, 8001
2026/09/14 20:54:00.216, 5394, 38, 12, 79, 42.64, 2550, 8001
2026/09/14 20:54:01.216, 5368, 27, 7, 76, 43.26, 2565, 8001
2026/09/14 20:54:02.217, 5394, 33, 8, 77, 35.33, 2565, 8001
2026/09/14 20:54:03.217, 5386, 62, 23, 78, 44.09, 2565, 8001
2026/09/14 20:54:04.217, 5375, 43, 14, 78, 45.57, 2550, 8001
2026/09/14 20:54:05.218, 5372, 51, 25, 77, 47.39, 2565, 8001
2026/09/14 20:54:06.218, 5372, 27, 6, 76, 41.38, 2565, 8001
2026/09/14 20:54:07.218, 5372, 47, 12, 78, 39.75, 2565, 8001
2026/09/14 20:54:08.218, 5347, 25, 7, 76, 39.35, 2565, 8001
2026/09/14 20:54:09.219, 5347, 80, 47, 78, 55.56, 2565, 8001
2026/09/14 20:54:10.219, 5347, 30, 8, 76, 38.70, 2565, 8001
2026/09/14 20:54:11.220, 5341, 46, 12, 77, 41.90, 2565, 8001
2026/09/14 20:54:12.220, 6365, 50, 20, 78, 50.28, 2115, 8001
2026/09/14 20:54:13.220, 6365, 96, 52, 79, 53.36, 2370, 8001
2026/09/14 20:54:14.221, 6365, 31, 10, 76, 50.73, 2565, 8001
2026/09/14 20:54:15.221, 6367, 50, 14, 77, 39.62, 2565, 8001
2026/09/14 20:54:16.221, 6365, 32, 6, 76, 35.04, 2565, 8001
2026/09/14 20:54:17.221, 6365, 36, 9, 76, 38.03, 2565, 8001
2026/09/14 20:54:18.222, 6365, 82, 38, 79, 41.26, 2250, 8001
2026/09/14 20:54:19.222, 6371, 96, 48, 78, 57.11, 2430, 8001
2026/09/14 20:54:20.222, 6371, 36, 10, 77, 47.18, 2565, 8001
2026/09/14 20:54:21.223, 6371, 36, 10, 76, 44.92, 2505, 8001
2026/09/14 20:54:22.223, 6371, 29, 6, 76, 37.19, 2505, 8001
2026/09/14 20:54:23.224, 6371, 100, 57, 80, 42.65, 2145, 8001
2026/09/14 20:54:24.224, 6365, 94, 42, 80, 55.46, 2385, 8001
2026/09/14 20:54:25.224, 6365, 81, 43, 79, 47.18, 2370, 8001
2026/09/14 20:54:26.224, 6365, 46, 12, 77, 42.24, 2565, 8001
2026/09/14 20:54:27.225, 6365, 90, 32, 80, 47.82, 2415, 8001
2026/09/14 20:54:28.225, 6365, 39, 11, 78, 46.03, 2565, 8001
2026/09/14 20:54:29.225, 6365, 93, 49, 78, 39.91, 2325, 8001
2026/09/14 20:54:30.226, 6365, 35, 11, 77, 43.02, 2565, 8001
2026/09/14 20:54:31.226, 6371, 78, 23, 80, 46.58, 2250, 8001
2026/09/14 20:54:32.226, 6371, 38, 11, 78, 42.94, 2565, 8001
2026/09/14 20:54:33.226, 6505, 31, 8, 76, 36.43, 2565, 8001
