timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 19:17:31.539, 1797, 32, 8, 66, 11.20, 525, 6001
2026/09/14 19:17:32.543, 2419, 14, 5, 66, 17.07, 1890, 8001
2026/09/14 19:17:33.544, 3649, 12, 5, 67, 21.82, 1935, 8001
2026/09/14 19:17:34.544, 4411, 16, 7, 68, 21.23, 1935, 8001
2026/09/14 19:17:35.544, 5411, 38, 12, 74, 47.38, 2565, 8001
2026/09/14 19:17:36.544, 5539, 27, 8, 72, 42.17, 2565, 8001
2026/09/14 19:17:37.545, 5603, 72, 17, 74, 46.53, 2490, 8001
2026/09/14 19:17:38.545, 5520, 9, 6, 70, 39.58, 2565, 8001
2026/09/14 19:17:39.545, 5593, 100, 60, 73, 49.05, 2130, 8001
2026/09/14 19:17:40.546, 5544, 27, 8, 71, 44.08, 2565, 8001
2026/09/14 19:17:41.546, 5592, 98, 53, 74, 48.63, 2175, 8001
2026/09/14 19:17:42.546, 5592, 99, 55, 74, 54.67, 2145, 8001
2026/09/14 19:17:43.547, 5512, 38, 12, 73, 50.76, 2565, 8001
2026/09/14 19:17:44.547, 5586, 100, 55, 75, 53.75, 2310, 8001
2026/09/14 19:17:45.547, 5586, 75, 18, 77, 53.51, 2475, 8001
2026/09/14 19:17:46.548, 5586, 32, 10, 73, 38.29, 2565, 8001
2026/09/14 19:17:47.548, 5513, 36, 11, 74, 43.39, 2565, 8001
2026/09/14 19:17:48.548, 5545, 20, 7, 73, 39.87, 2565, 8001
2026/09/14 19:17:49.549, 5592, 24, 7, 73, 45.58, 2565, 8001
2026/09/14 19:17:50.549, 5568, 67, 37, 75, 36.01, 2115, 8001
2026/09/14 19:17:51.549, 5568, 100, 60, 76, 47.17, 2235, 8001
2026/09/14 19:17:52.550, 5519, 23, 7, 73, 45.87, 2565, 8001
2026/09/14 19:17:53.550, 5592, 26, 8, 74, 34.66, 2565, 8001
2026/09/14 19:17:54.550, 5544, 100, 57, 74, 45.28, 2370, 8001
2026/09/14 19:17:55.551, 5568, 31, 11, 75, 39.02, 2565, 8001
2026/09/14 19:17:56.551, 5568, 100, 55, 76, 54.16, 2295, 8001
2026/09/14 19:17:57.551, 5593, 100, 80, 76, 50.04, 2010, 8001
2026/09/14 19:17:58.552, 5593, 23, 8, 74, 44.99, 2565, 8001
2026/09/14 19:17:59.554, 5592, 25, 9, 74, 41.07, 2565, 8001
2026/09/14 19:18:00.555, 5605, 96, 56, 78, 44.40, 2325, 8001
2026/09/14 19:18:01.557, 5533, 60, 11, 75, 51.40, 2565, 8001
2026/09/14 19:18:02.557, 5606, 54, 23, 75, 49.25, 2565, 8001
2026/09/14 19:18:03.557, 5580, 66, 50, 77, 44.51, 1935, 8001
2026/09/14 19:18:04.558, 5604, 30, 9, 75, 39.33, 2565, 8001
2026/09/14 19:18:05.558, 5598, 98, 58, 79, 46.62, 2340, 8001
2026/09/14 19:18:06.559, 5599, 59, 32, 75, 53.97, 2505, 8001
2026/09/14 19:18:07.559, 5598, 97, 57, 79, 44.42, 2340, 8001
2026/09/14 19:18:08.560, 5598, 99, 77, 79, 48.76, 2115, 8001
2026/09/14 19:18:09.561, 5550, 100, 74, 79, 59.11, 2085, 8001
2026/09/14 19:18:10.564, 5598, 99, 57, 77, 54.89, 2130, 8001
2026/09/14 19:18:11.566, 5525, 100, 73, 78, 51.61, 2010, 8001
2026/09/14 19:18:12.566, 5586, 69, 36, 78, 53.61, 2115, 8001
2026/09/14 19:18:13.566, 5586, 93, 55, 78, 54.33, 2430, 8001
2026/09/14 19:18:14.567, 5593, 84, 47, 81, 54.74, 2175, 8001
2026/09/14 19:18:15.567, 5593, 31, 12, 77, 54.52, 2565, 8001
2026/09/14 19:18:16.568, 5592, 31, 10, 76, 38.83, 2565, 8001
2026/09/14 19:18:17.569, 5592, 26, 8, 76, 38.15, 2565, 8001
2026/09/14 19:18:18.570, 5825, 35, 11, 75, 33.17, 2235, 8001
2026/09/14 19:18:19.571, 5825, 37, 13, 77, 44.28, 2565, 8001
2026/09/14 19:18:20.572, 5848, 44, 17, 78, 41.69, 2535, 8001
2026/09/14 19:18:21.573, 5800, 68, 29, 76, 43.09, 2550, 8001
2026/09/14 19:18:22.574, 5800, 22, 7, 76, 39.06, 2565, 8001
