unix_seconds,pid,parent_pid,cpu_percent,rss_mb,threads,read_bytes,write_bytes,voluntary_switches,involuntary_switches
1789384806.7285523,1224862,1220425,,12.53515625,34,0,0,8,1
1789384807.7352912,1224862,1220425,88.4,924.37109375,71,0,4096,33,1
1789384807.735391,1224895,1224862,,9.8125,1,0,0,2,1
1789384807.735448,1224898,1224862,,13.1015625,1,0,0,9,2
1789384807.7355006,1224900,1224862,,9.9609375,1,0,0,2,1
1789384807.7355528,1224902,1224862,,9.8046875,1,0,0,2,1
1789384807.7356021,1224904,1224862,,12.9296875,1,0,0,9,5
1789384808.7413914,1224862,1220425,87.5,1622.66796875,71,0,4096,73,5
1789384808.7414732,1224895,1224862,3.0,13.0625,1,0,0,10,7
1789384808.7415264,1224898,1224862,0.0,13.1015625,1,0,0,10,2
1789384808.7415733,1224900,1224862,3.0,13.2578125,1,0,0,10,2
1789384808.7416198,1224902,1224862,3.0,13.1015625,1,0,0,10,4
1789384808.7416644,1224904,1224862,0.0,12.9296875,1,0,0,10,5
1789384809.7476702,1224862,1220425,106.3,1714.17578125,74,0,4096,126,7
1789384809.7477586,1224895,1224862,0.0,13.0625,1,0,0,10,7
1789384809.7478156,1224898,1224862,4.0,13.1015625,1,0,0,18,8
1789384809.7478707,1224900,1224862,0.0,13.2578125,1,0,0,10,2
1789384809.7479198,1224902,1224862,0.0,13.1015625,1,0,0,10,4
1789384809.7479684,1224904,1224862,0.0,12.9296875,1,0,0,10,5
1789384810.753883,1224862,1220425,134.2,1786.56640625,74,0,4096,130,7
1789384810.7539732,1224895,1224862,0.0,13.0625,1,0,0,10,7
1789384810.7540295,1224898,1224862,0.0,13.1015625,1,0,0,18,8
1789384810.7540798,1224900,1224862,0.0,13.2578125,1,0,0,10,2
1789384810.7541292,1224902,1224862,0.0,13.1015625,1,0,0,10,4
1789384810.754176,1224904,1224862,0.0,12.9296875,1,0,0,10,5
1789384811.7594786,1224862,1220425,97.5,1791.20703125,74,0,8192,184,9
1789384811.7595568,1224895,1224862,0.0,13.0625,1,0,0,10,7
1789384811.7596066,1224898,1224862,0.0,13.1015625,1,0,0,18,8
1789384811.7596505,1224900,1224862,0.0,13.2578125,1,0,0,10,2
1789384811.7596943,1224902,1224862,0.0,13.1015625,1,0,0,10,4
1789384811.759737,1224904,1224862,0.0,12.9296875,1,0,0,10,5
1789384812.7651813,1224862,1220425,126.3,1812.5625,74,0,8192,202,10
1789384812.7652605,1224895,1224862,0.0,13.0625,1,0,0,10,7
1789384812.7653115,1224898,1224862,0.0,13.1015625,1,0,0,18,8
1789384812.765356,1224900,1224862,0.0,13.2578125,1,0,0,10,2
1789384812.7653992,1224902,1224862,0.0,13.1015625,1,0,0,10,4
1789384812.7654424,1224904,1224862,3.0,12.9296875,1,0,0,18,6
1789384813.7716446,1224862,1220425,116.2,1865.10546875,74,0,8192,208,10
1789384813.7717385,1224895,1224862,30.8,26.6875,1,0,0,68,70
1789384813.7717984,1224898,1224862,0.0,13.1015625,1,0,0,18,8
1789384813.7718554,1224900,1224862,29.8,22.88671875,1,0,0,76,26
1789384813.7719076,1224902,1224862,28.8,37.53515625,1,0,0,53,12
1789384813.7719598,1224904,1224862,0.0,12.9296875,1,0,0,18,6
1789384814.7779312,1224862,1220425,204.7,2054.04296875,76,0,8192,208,10
1789384814.7780192,1224895,1224862,81.5,42.49609375,1,0,0,225,105
1789384814.7780762,1224898,1224862,0.0,13.1015625,1,0,0,18,8
1789384814.7781274,1224900,1224862,37.8,22.25390625,1,0,0,141,36
1789384814.7781775,1224902,1224862,14.9,24.71484375,1,0,0,60,24
1789384814.7782269,1224904,1224862,0.0,12.9296875,1,0,0,18,6
1789384815.783998,1224862,1220425,154.1,2100.43359375,76,0,8192,208,10
1789384815.7840848,1224895,1224862,74.5,50.78125,1,0,0,452,126
1789384815.7841403,1224898,1224862,0.0,13.1015625,1,0,0,18,8
1789384815.7841923,1224900,1224862,8.0,22.2578125,1,0,0,145,41
1789384815.7842422,1224902,1224862,0.0,24.71484375,1,0,0,61,24
1789384815.7842903,1224904,1224862,0.0,12.9296875,1,0,0,18,6
1789384816.7897904,1224862,1220425,154.1,2180.5546875,76,0,8192,208,10
1789384816.7898757,1224895,1224862,66.6,77.07421875,1,0,0,659,151
1789384816.7899275,1224898,1224862,0.0,13.1015625,1,0,0,18,8
1789384816.789976,1224900,1224862,0.0,22.2578125,1,0,0,145,41
1789384816.7900221,1224902,1224862,0.0,24.71484375,1,0,0,61,24
1789384816.7900665,1224904,1224862,0.0,12.9296875,1,0,0,18,6
1789384817.7955594,1224862,1220425,168.0,2198.0390625,77,0,8192,208,10
1789384817.79564,1224895,1224862,26.8,77.07421875,1,0,0,673,155
1789384817.7956898,1224898,1224862,0.0,13.1015625,1,0,0,18,8
