timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 20:19:20.212, 2219, 97, 25, 83, 57.73, 2355, 8001
2026/09/14 20:19:21.220, 2464, 100, 23, 84, 59.19, 2355, 8001
2026/09/14 20:19:22.220, 2739, 100, 24, 83, 53.51, 2160, 8001
2026/09/14 20:19:23.220, 3819, 93, 24, 83, 54.26, 2190, 8001
2026/09/14 20:19:24.221, 3855, 94, 24, 83, 56.46, 2190, 8001
2026/09/14 20:19:25.221, 3999, 100, 23, 83, 57.89, 2310, 8001
2026/09/14 20:19:26.221, 4077, 97, 26, 84, 64.18, 2370, 8001
2026/09/14 20:19:27.221, 5883, 100, 31, 83, 64.69, 2415, 8001
2026/09/14 20:19:28.222, 5883, 97, 26, 85, 64.55, 2310, 8001
2026/09/14 20:19:29.222, 5885, 100, 40, 85, 64.81, 2310, 8001
2026/09/14 20:19:30.222, 5884, 100, 26, 84, 59.12, 2190, 8001
2026/09/14 20:19:31.223, 6140, 100, 27, 84, 59.41, 2250, 8001
2026/09/14 20:19:32.223, 6205, 97, 26, 84, 68.60, 2325, 8001
2026/09/14 20:19:33.223, 6205, 100, 43, 85, 64.91, 2325, 8001
2026/09/14 20:19:34.224, 6206, 100, 26, 85, 65.03, 2295, 8001
2026/09/14 20:19:35.224, 6205, 100, 27, 85, 64.83, 2295, 8001
2026/09/14 20:19:36.224, 6223, 100, 25, 83, 53.17, 2115, 8001
2026/09/14 20:19:37.225, 6225, 100, 35, 82, 54.62, 2310, 8001
2026/09/14 20:19:38.225, 6212, 100, 43, 83, 55.12, 2100, 8001
2026/09/14 20:19:39.225, 6222, 100, 42, 83, 56.36, 2115, 8001
2026/09/14 20:19:40.226, 6221, 100, 27, 84, 63.92, 2310, 8001
2026/09/14 20:19:41.226, 6406, 100, 39, 84, 64.73, 2370, 8001
2026/09/14 20:19:42.226, 6363, 100, 38, 83, 65.03, 2250, 8001
