timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/15 00:28:51.013, 1434, 29, 4, 56, 9.09, 285, 6001
2026/09/15 00:28:52.017, 2137, 11, 6, 57, 11.48, 1905, 7001
2026/09/15 00:28:53.018, 3427, 34, 30, 58, 15.85, 1905, 7001
2026/09/15 00:28:54.019, 3645, 15, 4, 58, 20.89, 1995, 8001
2026/09/15 00:28:55.019, 5767, 37, 19, 61, 33.17, 2550, 8001
2026/09/15 00:28:56.019, 6088, 73, 57, 64, 43.53, 2115, 8001
2026/09/15 00:28:57.020, 6088, 96, 55, 64, 46.52, 2055, 8001
2026/09/15 00:28:58.020, 6061, 21, 9, 62, 43.98, 2580, 8001
2026/09/15 00:28:59.020, 6089, 100, 65, 66, 41.41, 2055, 8001
2026/09/15 00:29:00.020, 6089, 30, 9, 64, 45.74, 2580, 8001
2026/09/15 00:29:01.021, 6230, 96, 54, 66, 52.61, 2220, 8001
2026/09/15 00:29:02.021, 6224, 97, 58, 66, 54.49, 2385, 8001
2026/09/15 00:29:03.021, 6220, 99, 59, 69, 50.28, 2370, 8001
2026/09/15 00:29:04.022, 6094, 84, 34, 68, 53.89, 2460, 8001
2026/09/15 00:29:05.022, 6071, 95, 54, 69, 51.06, 2235, 8001
2026/09/15 00:29:06.022, 6061, 68, 20, 69, 47.53, 2490, 8001
2026/09/15 00:29:07.023, 6061, 86, 44, 70, 48.18, 2040, 8001
2026/09/15 00:29:08.023, 6060, 100, 66, 70, 46.86, 2040, 8001
2026/09/15 00:29:09.023, 6062, 49, 14, 68, 52.15, 2475, 8001
2026/09/15 00:29:10.024, 6086, 21, 7, 67, 38.82, 2565, 8001
2026/09/15 00:29:11.024, 6085, 34, 10, 69, 33.94, 2565, 8001
2026/09/15 00:29:12.024, 6084, 99, 57, 71, 47.88, 2220, 8001
2026/09/15 00:29:13.024, 6086, 24, 7, 68, 42.28, 2565, 8001
2026/09/15 00:29:14.025, 6085, 80, 35, 73, 47.07, 2520, 8001
2026/09/15 00:29:15.025, 6067, 66, 34, 73, 45.27, 2475, 8001
2026/09/15 00:29:16.026, 6068, 88, 43, 71, 53.98, 2520, 8001
2026/09/15 00:29:17.026, 6068, 73, 23, 70, 45.12, 2430, 8001
2026/09/15 00:29:18.026, 6061, 29, 10, 71, 43.42, 2565, 8001
2026/09/15 00:29:19.026, 6061, 24, 7, 70, 40.42, 2565, 8001
2026/09/15 00:29:20.027, 6061, 81, 53, 73, 46.63, 1995, 8001
2026/09/15 00:29:21.027, 6061, 94, 57, 73, 55.11, 2295, 8001
2026/09/15 00:29:22.028, 6060, 100, 53, 72, 53.92, 2250, 8001
2026/09/15 00:29:23.028, 6062, 69, 35, 74, 52.87, 2055, 8001
2026/09/15 00:29:24.028, 6061, 72, 30, 75, 53.77, 2415, 8001
2026/09/15 00:29:25.028, 6061, 92, 55, 76, 48.94, 2145, 8001
2026/09/15 00:29:26.029, 6060, 97, 59, 75, 55.20, 2340, 8001
2026/09/15 00:29:27.029, 6062, 99, 53, 74, 55.30, 2100, 8001
2026/09/15 00:29:28.029, 6067, 100, 72, 75, 54.98, 2070, 8001
2026/09/15 00:29:29.030, 6067, 95, 55, 75, 54.78, 2310, 8001
2026/09/15 00:29:30.030, 6067, 40, 16, 73, 46.06, 2535, 8001
2026/09/15 00:29:31.030, 6067, 22, 6, 72, 39.31, 2565, 8001
2026/09/15 00:29:32.031, 6066, 41, 18, 76, 39.05, 2235, 8001
2026/09/15 00:29:33.031, 6062, 51, 19, 75, 46.49, 2535, 8001
2026/09/15 00:29:34.031, 6061, 41, 18, 74, 49.85, 2505, 8001
2026/09/15 00:29:35.032, 6061, 92, 56, 73, 44.09, 2445, 8001
2026/09/15 00:29:36.032, 6060, 33, 11, 73, 41.18, 2565, 8001
2026/09/15 00:29:37.032, 6074, 76, 41, 75, 39.74, 2160, 8001
2026/09/15 00:29:38.033, 6073, 53, 23, 75, 54.04, 2565, 8001
2026/09/15 00:29:39.033, 7097, 62, 49, 76, 43.59, 2025, 8001
2026/09/15 00:29:40.033, 7097, 100, 58, 75, 51.44, 2355, 8001
2026/09/15 00:29:41.034, 7096, 73, 23, 76, 53.63, 2490, 8001
2026/09/15 00:29:42.034, 7086, 58, 13, 77, 42.72, 2085, 8001
2026/09/15 00:29:43.034, 7085, 73, 24, 77, 52.81, 2385, 8001
2026/09/15 00:29:44.034, 7085, 67, 25, 75, 48.84, 2460, 8001
2026/09/15 00:29:45.035, 7085, 37, 11, 74, 39.88, 2565, 8001
2026/09/15 00:29:46.035, 7084, 38, 13, 75, 50.83, 2565, 8001
2026/09/15 00:29:47.035, 7086, 65, 46, 76, 42.78, 2010, 8001
2026/09/15 00:29:48.036, 7085, 32, 12, 74, 47.13, 2565, 8001
2026/09/15 00:29:49.036, 7091, 36, 12, 74, 43.62, 2565, 8001
2026/09/15 00:29:50.036, 7092, 46, 21, 76, 49.25, 2430, 8001
2026/09/15 00:29:51.036, 7092, 25, 7, 74, 38.39, 2565, 8001
2026/09/15 00:29:52.037, 7128, 96, 51, 75, 40.74, 2490, 8001
2026/09/15 00:29:53.038, 7114, 100, 62, 77, 54.61, 2040, 8001
2026/09/15 00:29:54.039, 7111, 78, 33, 76, 53.42, 2550, 8001
2026/09/15 00:29:55.039, 7111, 24, 7, 74, 36.18, 2565, 8001
2026/09/15 00:29:56.039, 7110, 50, 24, 77, 44.55, 2385, 8001
2026/09/15 00:29:57.044, 7092, 18, 6, 74, 49.12, 2565, 8001
2026/09/15 00:29:58.044, 7084, 22, 8, 78, 42.25, 1950, 8001
2026/09/15 00:29:59.044, 7084, 67, 51, 77, 42.41, 1995, 8001
2026/09/15 00:30:00.045, 7084, 98, 58, 76, 50.40, 2010, 8001
2026/09/15 00:30:01.046, 7083, 95, 57, 78, 54.39, 2370, 8001
2026/09/15 00:30:02.047, 7110, 78, 29, 77, 52.27, 2355, 8001
2026/09/15 00:30:03.048, 7109, 30, 9, 75, 40.39, 2565, 8001
2026/09/15 00:30:04.051, 7109, 98, 55, 79, 52.10, 2310, 8001
2026/09/15 00:30:05.051, 7109, 89, 67, 75, 49.92, 2010, 8001
2026/09/15 00:30:06.052, 7108, 100, 70, 77, 48.79, 2010, 8001
2026/09/15 00:30:07.052, 7086, 99, 57, 77, 48.43, 1995, 8001
2026/09/15 00:30:08.054, 7085, 26, 9, 76, 47.79, 2565, 8001
2026/09/15 00:30:09.054, 7085, 38, 16, 78, 48.15, 2550, 8001
2026/09/15 00:30:10.054, 7084, 99, 74, 78, 37.71, 1995, 8001
2026/09/15 00:30:11.055, 7086, 72, 37, 78, 44.35, 2280, 8001
2026/09/15 00:30:12.055, 7085, 32, 11, 75, 37.08, 2565, 8001
2026/09/15 00:30:13.056, 7085, 67, 29, 77, 49.03, 2205, 8001
2026/09/15 00:30:14.057, 7085, 69, 31, 76, 45.80, 2295, 8001
2026/09/15 00:30:15.059, 7084, 97, 56, 77, 52.41, 2325, 8001
2026/09/15 00:30:16.060, 7086, 27, 9, 75, 42.88, 2565, 8001
2026/09/15 00:30:17.061, 7085, 60, 32, 76, 46.88, 2430, 8001
2026/09/15 00:30:18.062, 7085, 23, 7, 76, 38.12, 2565, 8001
2026/09/15 00:30:19.063, 7085, 30, 10, 75, 35.50, 2565, 8001
2026/09/15 00:30:20.064, 7084, 26, 9, 75, 42.36, 2565, 8001
2026/09/15 00:30:21.065, 7092, 27, 8, 75, 40.23, 2565, 8001
2026/09/15 00:30:22.066, 7091, 77, 40, 75, 46.52, 2415, 8001
2026/09/15 00:30:23.067, 7091, 25, 7, 75, 46.57, 2565, 8001
2026/09/15 00:30:24.069, 7091, 25, 8, 75, 45.00, 2565, 8001
2026/09/15 00:30:25.069, 7090, 25, 9, 75, 42.51, 2565, 8001
2026/09/15 00:30:26.071, 7086, 25, 7, 75, 43.94, 2565, 8001
2026/09/15 00:30:27.072, 7085, 54, 41, 78, 42.04, 2025, 8001
2026/09/15 00:30:28.073, 7091, 28, 10, 76, 45.12, 2565, 8001
2026/09/15 00:30:29.074, 7092, 27, 8, 76, 39.91, 2565, 8001
2026/09/15 00:30:30.076, 7092, 100, 61, 76, 57.26, 2310, 8001
2026/09/15 00:30:31.077, 7091, 97, 56, 77, 54.21, 2370, 8001
2026/09/15 00:30:32.077, 7091, 96, 56, 77, 55.31, 2175, 8001
2026/09/15 00:30:33.079, 7091, 99, 58, 79, 53.85, 2055, 8001
2026/09/15 00:30:34.080, 7091, 67, 33, 76, 44.67, 2430, 8001
2026/09/15 00:30:35.081, 7091, 27, 8, 74, 39.84, 2565, 8001
2026/09/15 00:30:36.081, 7090, 46, 21, 76, 36.15, 2520, 8001
2026/09/15 00:30:37.082, 7092, 38, 10, 73, 33.23, 2160, 8001
2026/09/15 00:30:38.086, 7085, 75, 30, 78, 56.36, 2505, 8001
2026/09/15 00:30:39.086, 7086, 94, 53, 79, 52.59, 2265, 8001
2026/09/15 00:30:40.086, 7092, 50, 24, 76, 46.85, 2550, 8001
2026/09/15 00:30:41.087, 7091, 46, 21, 76, 49.08, 2565, 8001
2026/09/15 00:30:42.087, 7091, 42, 15, 76, 47.31, 2565, 8001
2026/09/15 00:30:43.088, 7092, 100, 73, 77, 35.03, 2100, 8001
2026/09/15 00:30:44.092, 7092, 28, 10, 75, 52.89, 2565, 8001
2026/09/15 00:30:45.092, 7091, 99, 61, 78, 49.37, 2085, 8001
2026/09/15 00:30:46.093, 7091, 21, 6, 76, 50.09, 2565, 8001
