unix_seconds,pid,parent_pid,cpu_percent,rss_mb,threads,read_bytes,write_bytes,voluntary_switches,involuntary_switches
1789388958.387791,1313566,1313561,,12.484375,34,0,0,3,0
1789388959.395387,1313566,1313561,88.3,934.9765625,71,0,4096,28,1
1789388959.3954868,1313599,1313566,,36.80859375,1,0,0,9,9
1789388959.3955467,1313602,1313566,,12.75390625,1,0,0,9,18
1789388959.3956037,1313604,1313566,,9.81640625,1,0,0,2,3
1789388959.3956666,1313606,1313566,,9.55078125,1,0,0,2,0
1789388959.3957171,1313608,1313566,,9.56640625,1,0,0,2,0
1789388960.4014044,1313566,1313561,86.5,1621.421875,71,0,4096,69,3
1789388960.4014904,1313599,1313566,0.0,12.98046875,1,0,0,11,9
1789388960.4015453,1313602,1313566,0.0,12.75390625,1,0,0,10,18
1789388960.4015946,1313604,1313566,3.0,13.09375,1,0,0,10,15
1789388960.401645,1313606,1313566,4.0,12.84765625,1,0,0,10,4
1789388960.401695,1313608,1313566,2.0,12.83203125,1,0,0,10,6
1789388961.4070983,1313566,1313561,104.4,1811.6015625,74,0,4096,109,3
1789388961.4071782,1313599,1313566,0.0,12.98046875,1,0,0,11,9
1789388961.4072294,1313602,1313566,3.0,12.75390625,1,0,0,18,27
1789388961.4072778,1313604,1313566,0.0,13.09375,1,0,0,10,15
1789388961.4073234,1313606,1313566,0.0,12.84765625,1,0,0,10,4
1789388961.407368,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388962.4128454,1313566,1313561,133.2,1902.63671875,74,0,4096,113,3
1789388962.412933,1313599,1313566,0.0,12.98046875,1,0,0,11,9
1789388962.4129887,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388962.4130378,1313604,1313566,0.0,13.09375,1,0,0,10,15
1789388962.4130867,1313606,1313566,0.0,12.84765625,1,0,0,10,4
1789388962.4131343,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388963.4184246,1313566,1313561,99.4,1912.6796875,74,0,8192,151,3
1789388963.4185069,1313599,1313566,0.0,12.98046875,1,0,0,11,9
1789388963.4185603,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388963.4186084,1313604,1313566,0.0,13.09375,1,0,0,10,15
1789388963.418656,1313606,1313566,0.0,12.84765625,1,0,0,10,4
1789388963.4186978,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388964.4240165,1313566,1313561,120.3,1934.9296875,74,0,8192,173,4
1789388964.4240978,1313599,1313566,3.0,12.98046875,1,0,0,19,9
1789388964.4241505,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388964.424197,1313604,1313566,0.0,13.09375,1,0,0,10,15
1789388964.4242408,1313606,1313566,0.0,12.84765625,1,0,0,10,4
1789388964.4242854,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388965.4302306,1313566,1313561,90.4,1934.41796875,74,0,8192,179,4
1789388965.4303284,1313599,1313566,0.0,12.98046875,1,0,0,19,9
1789388965.430392,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388965.4304476,1313604,1313566,19.9,23.84765625,1,0,0,53,50
1789388965.4305007,1313606,1313566,19.9,21.9453125,1,0,0,59,14
1789388965.4305534,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388966.4361992,1313566,1313561,129.2,2064.86328125,75,0,8192,179,4
1789388966.4362853,1313599,1313566,0.0,12.98046875,1,0,0,19,9
1789388966.4363408,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388966.4363928,1313604,1313566,81.5,37.90625,1,0,0,209,70
1789388966.4364424,1313606,1313566,44.7,21.84375,1,0,0,142,22
1789388966.4364903,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388967.44209,1313566,1313561,149.1,2144.328125,76,0,8192,179,4
1789388967.4421763,1313599,1313566,0.0,12.98046875,1,0,0,19,9
1789388967.4422307,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388967.4422815,1313604,1313566,74.6,48.8203125,1,0,0,422,127
1789388967.4423323,1313606,1313566,5.0,21.84375,1,0,0,145,28
1789388967.4423814,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388968.4483747,1313566,1313561,177.9,2252.2890625,78,0,8192,179,4
1789388968.4484625,1313599,1313566,0.0,12.98046875,1,0,0,19,9
1789388968.4485204,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388968.448575,1313604,1313566,66.6,58.96875,1,0,0,657,186
1789388968.448627,1313606,1313566,6.0,21.84375,1,0,0,149,28
1789388968.4486806,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388969.4547234,1313566,1313561,168.9,2304.75390625,78,0,8192,179,4
1789388969.4548094,1313599,1313566,0.0,12.98046875,1,0,0,19,9
1789388969.4548702,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388969.4549215,1313604,1313566,29.8,77.12109375,1,0,0,670,199
1789388969.4549716,1313606,1313566,0.0,21.84375,1,0,0,149,28
1789388969.455019,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388970.460811,1313566,1313561,144.1,2368.36328125,78,0,8192,179,4
1789388970.4608955,1313599,1313566,0.0,12.98046875,1,0,0,19,9
1789388970.4609487,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388970.460998,1313604,1313566,5.0,77.12109375,1,0,0,673,206
1789388970.461045,1313606,1313566,6.0,21.84375,1,0,0,153,29
1789388970.4610896,1313608,1313566,0.0,12.83203125,1,0,0,10,6
1789388971.466964,1313566,1313561,167.0,2383.6484375,78,0,8192,179,4
1789388971.4670553,1313599,1313566,0.0,12.98046875,1,0,0,19,9
1789388971.4671144,1313602,1313566,0.0,12.75390625,1,0,0,18,27
1789388971.4671667,1313604,1313566,0.0,77.12109375,1,0,0,673,206
