timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 20:29:18.393, 1349, 14, 4, 73, 28.60, 2565, 8001
2026/09/14 20:29:19.397, 2003, 26, 4, 73, 26.83, 2565, 8001
2026/09/14 20:29:20.397, 2930, 67, 27, 74, 48.29, 2295, 8001
2026/09/14 20:29:21.397, 3931, 26, 6, 73, 28.52, 2430, 8001
2026/09/14 20:29:22.397, 4961, 66, 14, 79, 53.73, 2460, 8001
2026/09/14 20:29:23.397, 5217, 61, 46, 77, 42.96, 2115, 8001
2026/09/14 20:29:24.398, 5274, 100, 71, 78, 45.88, 2010, 8001
2026/09/14 20:29:25.398, 5274, 50, 11, 75, 46.02, 2565, 8001
2026/09/14 20:29:26.398, 5274, 99, 54, 77, 45.72, 2100, 8001
2026/09/14 20:29:27.398, 5283, 80, 34, 78, 54.39, 2520, 8001
2026/09/14 20:29:28.398, 5275, 99, 50, 76, 43.31, 2415, 8001
2026/09/14 20:29:29.399, 5274, 99, 51, 79, 51.58, 2175, 8001
2026/09/14 20:29:30.399, 5281, 98, 54, 77, 55.03, 2475, 8001
2026/09/14 20:29:31.399, 5275, 64, 30, 76, 46.39, 2055, 8001
2026/09/14 20:29:32.399, 5275, 97, 51, 77, 43.63, 2250, 8001
2026/09/14 20:29:33.400, 5274, 74, 16, 78, 53.02, 2550, 8001
2026/09/14 20:29:34.400, 5281, 32, 7, 75, 41.19, 2565, 8001
2026/09/14 20:29:35.400, 5295, 32, 7, 75, 33.79, 2565, 8001
2026/09/14 20:29:36.401, 5337, 45, 18, 77, 45.78, 2565, 8001
2026/09/14 20:29:37.401, 5334, 86, 58, 78, 46.64, 2085, 8001
2026/09/14 20:29:38.401, 5375, 99, 52, 78, 53.34, 2295, 8001
2026/09/14 20:29:39.401, 5333, 32, 7, 75, 39.88, 2565, 8001
2026/09/14 20:29:40.402, 5306, 35, 8, 76, 48.75, 2565, 8001
2026/09/14 20:29:41.402, 5302, 42, 9, 76, 41.51, 2565, 8001
2026/09/14 20:29:42.402, 5302, 35, 7, 76, 35.45, 2565, 8001
2026/09/14 20:29:43.402, 5273, 42, 11, 76, 37.81, 2565, 8001
2026/09/14 20:29:44.403, 5273, 33, 7, 76, 40.51, 2565, 8001
2026/09/14 20:29:45.403, 5279, 41, 10, 76, 49.43, 2565, 8001
2026/09/14 20:29:46.403, 5287, 37, 10, 76, 36.77, 2565, 8001
2026/09/14 20:29:47.403, 5278, 96, 52, 80, 48.66, 2175, 8001
2026/09/14 20:29:48.404, 5278, 37, 11, 76, 44.69, 2565, 8001
2026/09/14 20:29:49.404, 5278, 89, 45, 79, 49.06, 2325, 8001
2026/09/14 20:29:50.404, 5286, 55, 10, 77, 45.11, 2565, 8001
2026/09/14 20:29:51.404, 5278, 41, 16, 76, 37.09, 2505, 8001
2026/09/14 20:29:52.405, 5278, 40, 12, 76, 40.53, 2565, 8001
2026/09/14 20:29:53.405, 5278, 100, 65, 80, 40.82, 2235, 8001
2026/09/14 20:29:54.405, 5286, 38, 10, 76, 42.29, 2565, 8001
2026/09/14 20:29:55.406, 5278, 98, 49, 80, 51.96, 2220, 8001
2026/09/14 20:29:56.406, 5278, 99, 74, 78, 49.15, 1950, 8001
2026/09/14 20:29:57.406, 5278, 99, 47, 80, 47.49, 2460, 8001
2026/09/14 20:29:58.407, 5286, 100, 47, 80, 43.57, 2085, 8001
2026/09/14 20:29:59.407, 5278, 35, 8, 77, 51.81, 2565, 8001
2026/09/14 20:30:00.407, 5352, 30, 7, 76, 35.08, 2565, 8001
2026/09/14 20:30:01.408, 5299, 96, 48, 77, 50.68, 2175, 8001
2026/09/14 20:30:02.408, 5342, 98, 49, 78, 54.87, 2100, 8001
2026/09/14 20:30:03.408, 5350, 34, 8, 77, 41.12, 2565, 8001
2026/09/14 20:30:04.408, 5290, 29, 6, 75, 38.07, 2565, 8001
2026/09/14 20:30:05.409, 5278, 44, 10, 77, 37.68, 2565, 8001
2026/09/14 20:30:06.409, 5278, 45, 19, 79, 40.40, 2490, 8001
2026/09/14 20:30:07.409, 5278, 49, 15, 78, 43.55, 2565, 8001
2026/09/14 20:30:08.409, 5278, 40, 10, 76, 46.77, 2565, 8001
2026/09/14 20:30:09.409, 5279, 99, 48, 78, 46.33, 2235, 8001
2026/09/14 20:30:10.410, 5287, 76, 40, 81, 47.51, 2190, 8001
2026/09/14 20:30:11.410, 5286, 92, 48, 81, 55.70, 2295, 8001
2026/09/14 20:30:12.410, 5278, 93, 47, 78, 56.43, 2460, 8001
2026/09/14 20:30:13.411, 5278, 97, 50, 80, 55.92, 2310, 8001
2026/09/14 20:30:14.411, 5286, 35, 8, 76, 42.76, 2565, 8001
2026/09/14 20:30:15.411, 5276, 90, 61, 80, 38.83, 2085, 8001
2026/09/14 20:30:16.411, 5274, 27, 7, 75, 33.48, 2565, 8001
2026/09/14 20:30:17.412, 5273, 99, 49, 80, 47.04, 2385, 8001
2026/09/14 20:30:18.412, 5273, 42, 15, 77, 45.29, 2565, 8001
2026/09/14 20:30:19.412, 5273, 39, 11, 78, 39.64, 2565, 8001
2026/09/14 20:30:20.412, 6297, 34, 10, 76, 40.83, 2565, 8001
2026/09/14 20:30:21.413, 6297, 42, 10, 77, 50.64, 2565, 8001
2026/09/14 20:30:22.413, 6305, 86, 59, 80, 48.39, 2010, 8001
2026/09/14 20:30:23.413, 6305, 30, 7, 76, 42.50, 2565, 8001
2026/09/14 20:30:24.413, 6297, 32, 7, 76, 36.37, 2565, 8001
2026/09/14 20:30:25.414, 6297, 97, 47, 78, 51.48, 2385, 8001
2026/09/14 20:30:26.414, 6305, 32, 7, 76, 39.90, 2565, 8001
2026/09/14 20:30:27.414, 6297, 100, 56, 77, 41.66, 2265, 8001
2026/09/14 20:30:28.414, 6297, 67, 45, 79, 39.34, 2025, 8001
2026/09/14 20:30:29.414, 6297, 45, 10, 76, 39.80, 2565, 8001
2026/09/14 20:30:30.415, 6458, 40, 13, 78, 43.32, 2505, 8001
2026/09/14 20:30:31.415, 6457, 32, 7, 76, 44.49, 2565, 8001
2026/09/14 20:30:32.415, 6447, 34, 8, 76, 34.05, 2565, 8001
2026/09/14 20:30:33.415, 6329, 58, 10, 77, 35.32, 2565, 8001
2026/09/14 20:30:34.416, 6337, 33, 9, 76, 36.88, 2565, 8001
2026/09/14 20:30:35.416, 6297, 47, 15, 76, 38.21, 2565, 8001
2026/09/14 20:30:36.416, 6298, 38, 10, 76, 35.67, 2565, 8001
2026/09/14 20:30:37.416, 6298, 47, 13, 76, 35.64, 2565, 8001
2026/09/14 20:30:38.416, 6408, 47, 13, 76, 37.99, 2565, 8001
2026/09/14 20:30:39.417, 6408, 94, 51, 78, 43.98, 2340, 8001
2026/09/14 20:30:40.417, 6403, 37, 11, 76, 46.71, 2565, 8001
2026/09/14 20:30:41.417, 6317, 43, 12, 76, 38.10, 2565, 8001
2026/09/14 20:30:42.417, 6317, 78, 54, 78, 38.76, 2025, 8001
2026/09/14 20:30:43.417, 6305, 34, 9, 76, 41.25, 2565, 8001
2026/09/14 20:30:44.418, 6370, 37, 10, 76, 34.27, 2565, 8001
