timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 20:50:41.059, 1312, 5, 2, 72, 27.02, 2565, 8001
2026/09/14 20:50:42.061, 1812, 16, 3, 72, 25.07, 2565, 8001
2026/09/14 20:50:43.062, 2818, 34, 18, 71, 27.27, 1890, 8001
2026/09/14 20:50:44.062, 3951, 9, 2, 70, 20.87, 1890, 8001
2026/09/14 20:50:45.062, 4975, 63, 13, 78, 52.79, 2565, 8001
2026/09/14 20:50:46.062, 5267, 85, 53, 74, 43.31, 2460, 8001
2026/09/14 20:50:47.063, 5331, 75, 47, 74, 55.27, 2550, 8001
2026/09/14 20:50:48.063, 5319, 28, 7, 73, 42.69, 2565, 8001
2026/09/14 20:50:49.063, 5318, 100, 79, 77, 55.63, 2025, 8001
2026/09/14 20:50:50.064, 5318, 21, 5, 74, 50.73, 2565, 8001
2026/09/14 20:50:51.064, 5294, 61, 31, 75, 41.69, 2325, 8001
2026/09/14 20:50:52.064, 5300, 96, 52, 75, 54.24, 2355, 8001
2026/09/14 20:50:53.064, 5300, 38, 18, 75, 51.72, 2565, 8001
2026/09/14 20:50:54.065, 5300, 98, 55, 77, 47.43, 2265, 8001
2026/09/14 20:50:55.065, 5300, 85, 66, 77, 52.77, 1995, 8001
2026/09/14 20:50:56.065, 5300, 25, 8, 74, 42.64, 2565, 8001
2026/09/14 20:50:57.065, 5294, 24, 7, 74, 32.89, 2565, 8001
2026/09/14 20:50:58.066, 5294, 22, 5, 74, 41.86, 2565, 8001
2026/09/14 20:50:59.066, 5294, 22, 5, 74, 35.85, 2565, 8001
2026/09/14 20:51:00.066, 5294, 24, 6, 74, 39.76, 2565, 8001
2026/09/14 20:51:01.067, 5294, 97, 55, 78, 43.61, 2385, 8001
2026/09/14 20:51:02.067, 5294, 39, 8, 75, 45.64, 2565, 8001
2026/09/14 20:51:03.067, 5331, 23, 6, 74, 32.00, 2565, 8001
2026/09/14 20:51:04.067, 5332, 38, 8, 72, 32.46, 2040, 8001
2026/09/14 20:51:05.068, 5344, 27, 6, 74, 35.30, 2565, 8001
2026/09/14 20:51:06.068, 5343, 50, 25, 75, 48.48, 2565, 8001
2026/09/14 20:51:07.068, 5369, 24, 6, 74, 33.67, 2565, 8001
2026/09/14 20:51:08.069, 5299, 96, 54, 77, 46.66, 2115, 8001
2026/09/14 20:51:09.069, 5300, 19, 4, 74, 32.20, 2565, 8001
2026/09/14 20:51:10.069, 5300, 98, 58, 76, 54.36, 2190, 8001
2026/09/14 20:51:11.070, 5299, 20, 5, 74, 32.10, 2565, 8001
2026/09/14 20:51:12.070, 5325, 24, 6, 74, 40.44, 2565, 8001
2026/09/14 20:51:13.070, 5299, 29, 8, 75, 36.99, 2565, 8001
2026/09/14 20:51:14.070, 5299, 26, 7, 74, 39.96, 2475, 8001
2026/09/14 20:51:15.071, 5299, 98, 57, 76, 55.32, 2175, 8001
2026/09/14 20:51:16.071, 5300, 23, 6, 75, 47.74, 2565, 8001
2026/09/14 20:51:17.071, 5300, 24, 6, 74, 43.10, 2565, 8001
2026/09/14 20:51:18.072, 5299, 96, 57, 77, 46.44, 2115, 8001
2026/09/14 20:51:19.072, 5299, 25, 6, 74, 33.08, 2565, 8001
2026/09/14 20:51:20.072, 5299, 100, 54, 77, 45.98, 2175, 8001
2026/09/14 20:51:21.072, 5299, 100, 52, 76, 56.23, 2175, 8001
2026/09/14 20:51:22.073, 5300, 28, 7, 75, 41.41, 2295, 8001
2026/09/14 20:51:23.073, 5300, 19, 4, 74, 36.35, 2565, 8001
2026/09/14 20:51:24.073, 5299, 24, 6, 74, 35.20, 2565, 8001
2026/09/14 20:51:25.074, 5299, 28, 8, 75, 40.39, 2565, 8001
2026/09/14 20:51:26.074, 5299, 39, 12, 77, 42.69, 2565, 8001
2026/09/14 20:51:27.074, 5299, 27, 7, 75, 43.81, 2565, 8001
2026/09/14 20:51:28.075, 5299, 97, 54, 77, 51.30, 2190, 8001
2026/09/14 20:51:29.075, 5305, 95, 52, 79, 52.36, 2130, 8001
2026/09/14 20:51:30.075, 5305, 80, 43, 78, 54.67, 2325, 8001
2026/09/14 20:51:31.076, 5305, 98, 52, 77, 55.35, 2190, 8001
2026/09/14 20:51:32.076, 5305, 22, 5, 75, 45.93, 2565, 8001
2026/09/14 20:51:33.076, 5459, 54, 13, 76, 37.45, 2565, 8001
2026/09/14 20:51:34.077, 5417, 19, 4, 74, 35.83, 2565, 8001
2026/09/14 20:51:35.077, 5373, 97, 53, 78, 55.90, 2100, 8001
2026/09/14 20:51:36.077, 5337, 28, 7, 75, 38.94, 2565, 8001
2026/09/14 20:51:37.077, 5323, 26, 7, 75, 37.88, 2565, 8001
2026/09/14 20:51:38.078, 6321, 24, 7, 75, 35.50, 2565, 8001
2026/09/14 20:51:39.078, 6321, 99, 52, 78, 52.62, 2010, 8001
2026/09/14 20:51:40.079, 6321, 25, 7, 76, 48.38, 2565, 8001
2026/09/14 20:51:41.079, 6373, 25, 8, 75, 32.31, 2565, 8001
2026/09/14 20:51:42.079, 6321, 24, 7, 76, 48.63, 2565, 8001
2026/09/14 20:51:43.080, 6321, 22, 5, 75, 32.81, 2565, 8001
2026/09/14 20:51:44.080, 6321, 31, 6, 73, 31.96, 1890, 8001
2026/09/14 20:51:45.080, 6321, 22, 5, 74, 28.22, 2565, 8001
2026/09/14 20:51:46.080, 6489, 23, 6, 75, 33.13, 2565, 8001
2026/09/14 20:51:47.081, 6489, 26, 7, 75, 33.85, 2565, 8001
2026/09/14 20:51:48.081, 6373, 26, 7, 75, 34.73, 2565, 8001
2026/09/14 20:51:49.081, 6422, 33, 8, 73, 29.70, 1965, 8001
2026/09/14 20:51:50.082, 6374, 28, 8, 75, 39.50, 2565, 8001
2026/09/14 20:51:51.082, 6358, 96, 52, 76, 47.91, 2130, 8001
2026/09/14 20:51:52.082, 6393, 72, 24, 80, 50.59, 2520, 8001
2026/09/14 20:51:53.083, 6419, 25, 8, 75, 42.65, 2565, 8001
2026/09/14 20:51:54.083, 6354, 48, 8, 75, 37.35, 2565, 8001
2026/09/14 20:51:55.083, 6353, 24, 7, 75, 42.44, 2565, 8001
2026/09/14 20:51:56.083, 6353, 44, 21, 75, 41.91, 2520, 8001
2026/09/14 20:51:57.084, 6321, 25, 8, 75, 32.70, 2565, 8001
2026/09/14 20:51:58.084, 6361, 67, 15, 78, 41.26, 2460, 8001
2026/09/14 20:51:59.085, 6362, 48, 12, 76, 44.66, 2565, 8001
2026/09/14 20:52:00.085, 6348, 31, 9, 75, 35.73, 2565, 8001
2026/09/14 20:52:01.085, 6347, 61, 48, 77, 39.10, 1935, 8001
2026/09/14 20:52:02.086, 6341, 27, 9, 75, 35.45, 2565, 8001
2026/09/14 20:52:03.086, 6354, 25, 7, 75, 38.33, 2565, 8001
2026/09/14 20:52:04.086, 6393, 69, 44, 77, 40.77, 2100, 8001
2026/09/14 20:52:05.087, 6383, 38, 10, 79, 42.22, 2250, 8001
2026/09/14 20:52:06.087, 6363, 97, 49, 78, 55.67, 2115, 8001
2026/09/14 20:52:07.087, 6361, 39, 9, 76, 45.40, 2565, 8001
2026/09/14 20:52:08.087, 6351, 62, 46, 77, 37.77, 2055, 8001
2026/09/14 20:52:09.088, 6345, 33, 8, 75, 41.36, 2565, 8001
2026/09/14 20:52:10.088, 6344, 31, 7, 76, 41.96, 2565, 8001
2026/09/14 20:52:11.088, 6320, 41, 12, 76, 42.37, 2565, 8001
2026/09/14 20:52:12.089, 6320, 78, 31, 79, 43.95, 2010, 8001
2026/09/14 20:52:13.089, 6320, 32, 7, 75, 39.18, 2565, 8001
2026/09/14 20:52:14.089, 6320, 35, 7, 75, 41.53, 2565, 8001
2026/09/14 20:52:15.090, 6320, 58, 27, 76, 48.60, 2520, 8001
2026/09/14 20:52:16.090, 6320, 69, 29, 76, 43.16, 2430, 8001
2026/09/14 20:52:17.090, 6320, 33, 7, 76, 48.74, 2565, 8001
2026/09/14 20:52:18.091, 6320, 32, 7, 75, 40.06, 2565, 8001
2026/09/14 20:52:19.091, 6326, 41, 10, 76, 36.91, 2565, 8001
2026/09/14 20:52:20.091, 6326, 100, 60, 78, 41.71, 2415, 8001
2026/09/14 20:52:21.091, 6326, 37, 10, 75, 34.58, 2565, 8001
2026/09/14 20:52:22.092, 6326, 100, 51, 79, 45.32, 2325, 8001
2026/09/14 20:52:23.092, 6326, 41, 10, 76, 47.01, 2565, 8001
2026/09/14 20:52:24.092, 6326, 33, 8, 75, 41.17, 2565, 8001
2026/09/14 20:52:25.092, 6326, 30, 7, 75, 32.29, 2565, 8001
2026/09/14 20:52:26.093, 6326, 30, 7, 75, 37.94, 2565, 8001
2026/09/14 20:52:27.093, 6326, 38, 9, 75, 36.08, 2565, 8001
2026/09/14 20:52:28.093, 6320, 30, 7, 75, 36.45, 2565, 8001
2026/09/14 20:52:29.094, 6365, 29, 7, 75, 37.48, 2565, 8001
2026/09/14 20:52:30.094, 6365, 30, 7, 75, 33.83, 2115, 8001
2026/09/14 20:52:31.094, 6351, 57, 23, 75, 31.58, 2565, 8001
2026/09/14 20:52:32.094, 6350, 28, 6, 75, 35.50, 2565, 8001
2026/09/14 20:52:33.095, 6408, 63, 24, 75, 47.03, 2565, 8001
2026/09/14 20:52:34.095, 6384, 31, 7, 75, 35.01, 2565, 8001
2026/09/14 20:52:35.095, 6332, 38, 9, 75, 35.91, 2565, 8001
2026/09/14 20:52:36.096, 6326, 32, 8, 75, 35.30, 2565, 8001
2026/09/14 20:52:37.096, 6326, 97, 53, 76, 44.63, 2175, 8001
2026/09/14 20:52:38.096, 6325, 35, 9, 76, 41.34, 2565, 8001
2026/09/14 20:52:39.097, 6331, 40, 10, 76, 39.19, 2565, 8001
2026/09/14 20:52:40.097, 6333, 33, 7, 75, 36.93, 2565, 8001
2026/09/14 20:52:41.097, 6333, 100, 54, 76, 50.91, 2490, 8001
2026/09/14 20:52:42.098, 6331, 33, 9, 76, 41.89, 2565, 8001
2026/09/14 20:52:43.098, 6331, 53, 16, 76, 42.39, 2565, 8001
2026/09/14 20:52:44.098, 6325, 36, 10, 76, 40.69, 2565, 8001
2026/09/14 20:52:45.099, 6325, 100, 54, 79, 51.97, 1980, 8001
2026/09/14 20:52:46.099, 6325, 27, 6, 76, 48.26, 2565, 8001
2026/09/14 20:52:47.099, 6377, 38, 9, 75, 43.87, 2565, 8001
2026/09/14 20:52:48.100, 6377, 31, 7, 76, 40.26, 2565, 8001
2026/09/14 20:52:49.100, 6325, 65, 31, 76, 45.60, 2565, 8001
2026/09/14 20:52:50.100, 6327, 49, 32, 78, 42.76, 2010, 8001
2026/09/14 20:52:51.102, 6327, 100, 65, 79, 49.27, 2355, 8001
2026/09/14 20:52:52.102, 6363, 31, 7, 75, 40.79, 2565, 8001
2026/09/14 20:52:53.102, 6363, 99, 56, 78, 48.39, 2175, 8001
2026/09/14 20:52:54.103, 6350, 31, 7, 75, 45.44, 2565, 8001
2026/09/14 20:52:55.103, 6349, 41, 9, 76, 35.53, 2565, 8001
2026/09/14 20:52:56.103, 6349, 38, 10, 75, 35.23, 2565, 8001
2026/09/14 20:52:57.104, 6325, 32, 8, 76, 40.52, 2565, 8001
2026/09/14 20:52:58.104, 6325, 30, 7, 76, 36.37, 2565, 8001
2026/09/14 20:52:59.106, 6325, 44, 11, 76, 37.60, 2565, 8001
2026/09/14 20:53:00.106, 6325, 30, 7, 77, 49.58, 2565, 8001
2026/09/14 20:53:01.106, 6325, 85, 55, 76, 47.47, 2190, 8001
2026/09/14 20:53:02.110, 6325, 32, 8, 76, 47.07, 2565, 8001
2026/09/14 20:53:03.110, 6332, 45, 10, 75, 35.72, 2565, 8001
2026/09/14 20:53:04.110, 6332, 36, 8, 76, 47.48, 2565, 8001
2026/09/14 20:53:05.111, 6332, 34, 8, 75, 34.52, 2565, 8001
2026/09/14 20:53:06.111, 6332, 97, 62, 76, 39.13, 2040, 8001
2026/09/14 20:53:07.112, 6332, 83, 55, 76, 45.25, 2085, 8001
2026/09/14 20:53:08.113, 6325, 31, 9, 76, 48.79, 2565, 8001
2026/09/14 20:53:09.114, 6325, 99, 53, 79, 56.65, 2235, 8001
