case,file,stage,count,total_ms,max_ms
after-ocr-off-c3,2603.01919v2.pdf,TableCellPreprocess,1,9.664375,9.664375
after-ocr-off-c3,2603.01919v2.pdf,TableExternal,1,12428.220248000001,12428.220248000001
after-ocr-off-c3,2603.01919v2.pdf,TableFill,1,0.21632500000000002,0.21632500000000002
after-ocr-off-c3,2603.01919v2.pdf,TableRules,18,28.965861999999994,6.068397
after-ocr-off-c3,2603.01919v2.pdf,TextExtract,23,598.9040950000001,70.67554700000001
after-ocr-off-c3,2603.01919v2.pdf,TextFinish,46,681.7674130000003,130.725691
after-ocr-off-c3,2603.01919v2.pdf,TextPrepare,23,1.2781279999999997,0.14541900000000002
after-ocr-off-c3,2603.01919v2.pdf,TsrInference,3,6962.802299,6825.620859
after-ocr-off-c3,2603.01919v2.pdf,TsrPostprocess,3,0.396397,0.214068
after-ocr-off-c3,2603.01919v2.pdf,TsrPreprocess,3,4.462116,2.008162
after-ocr-off-c3,2603.01919v2.pdf,TsrQueue,4,5424.06258,5404.571221
after-ocr-off-c3,2604.21959v1.pdf,DocumentContext,1,0.254022,0.254022
after-ocr-off-c3,2604.21959v1.pdf,LayoutInference,3,203.90838,69.368552
after-ocr-off-c3,2604.21959v1.pdf,LayoutPostprocess,3,0.097553,0.072963
after-ocr-off-c3,2604.21959v1.pdf,LayoutPreprocess,3,73.10827,24.861566000000003
after-ocr-off-c3,2604.21959v1.pdf,LayoutQueue,3,147.891368,98.901907
after-ocr-off-c3,2604.21959v1.pdf,LayoutReadback,3,0.032994,0.014336
after-ocr-off-c3,2604.21959v1.pdf,LinkValidate,1,0.671859,0.671859
after-ocr-off-c3,2604.21959v1.pdf,ParseTotal,1,282.677801,282.677801
after-ocr-off-c3,2604.21959v1.pdf,PdfOpen,1,0.48032,0.48032
after-ocr-off-c3,2604.21959v1.pdf,PdfRender,3,58.13001,20.077745
after-ocr-off-c3,2604.21959v1.pdf,PdfiumQueue,1,0.004338,0.004338
after-ocr-off-c3,2604.21959v1.pdf,TextExtract,3,31.040438,15.778789000000002
after-ocr-off-c3,2604.21959v1.pdf,TextFinish,6,23.512339,14.28133
after-ocr-off-c3,2604.21959v1.pdf,TextPrepare,3,0.11990500000000001,0.068112
after-ocr-off-c3,2303.18223v16.pdf,DocumentContext,1,19.209532000000003,19.209532000000003
after-ocr-off-c3,2303.18223v16.pdf,LayoutInference,144,9923.223762999998,77.003188
after-ocr-off-c3,2303.18223v16.pdf,LayoutPostprocess,144,2.117628,0.045096000000000004
after-ocr-off-c3,2303.18223v16.pdf,LayoutPreprocess,144,3655.1203010000013,34.358443
after-ocr-off-c3,2303.18223v16.pdf,LayoutQueue,144,54649.576935000005,783.099664
after-ocr-off-c3,2303.18223v16.pdf,LayoutReadback,144,1.106147,0.059179999999999996
after-ocr-off-c3,2303.18223v16.pdf,LinkValidate,1,77.07103699999999,77.07103699999999
after-ocr-off-c3,2303.18223v16.pdf,ParseTotal,1,21131.845938000002,21131.845938000002
after-ocr-off-c3,2303.18223v16.pdf,PdfOpen,1,0.798268,0.798268
after-ocr-off-c3,2303.18223v16.pdf,PdfRender,144,2955.059003999998,138.620882
after-ocr-off-c3,2303.18223v16.pdf,PdfiumQueue,1,0.006768000000000001,0.006768000000000001
after-ocr-off-c3,2303.18223v16.pdf,TableCellInference,1,19.763367,19.763367
after-ocr-off-c3,2303.18223v16.pdf,TableCellPostprocess,1,0.004221,0.004221
after-ocr-off-c3,2303.18223v16.pdf,TableCellPreprocess,1,11.768683000000001,11.768683000000001
after-ocr-off-c3,2303.18223v16.pdf,TableExternal,1,9531.23121,9531.23121
after-ocr-off-c3,2303.18223v16.pdf,TableFill,1,1.960613,1.960613
after-ocr-off-c3,2303.18223v16.pdf,TableRules,24,43.37103999999999,6.362699
after-ocr-off-c3,2303.18223v16.pdf,TextExtract,144,3086.0727210000005,35.345845000000004
after-ocr-off-c3,2303.18223v16.pdf,TextFinish,288,7616.31917,169.155191
after-ocr-off-c3,2303.18223v16.pdf,TextPrepare,144,8.876156000000002,0.12675
after-ocr-off-c3,2303.18223v16.pdf,TsrInference,5,5696.084860999998,5303.767502999999
after-ocr-off-c3,2303.18223v16.pdf,TsrPostprocess,5,0.277212,0.154795
after-ocr-off-c3,2303.18223v16.pdf,TsrPreprocess,5,8.789489,3.031935
after-ocr-off-c3,2303.18223v16.pdf,TsrQueue,6,3790.3189939999997,3556.600292
after-ocr-off-c3,2609.04184v1.pdf,DocumentContext,1,1.046281,1.046281
after-ocr-off-c3,2609.04184v1.pdf,LayoutInference,8,568.672806,73.95355
after-ocr-off-c3,2609.04184v1.pdf,LayoutPostprocess,8,0.112794,0.02731
after-ocr-off-c3,2609.04184v1.pdf,LayoutPreprocess,8,154.11707600000003,21.755982
after-ocr-off-c3,2609.04184v1.pdf,LayoutQueue,8,5440.76129,785.7040589999999
after-ocr-off-c3,2609.04184v1.pdf,LayoutReadback,8,0.054935,0.009343
after-ocr-off-c3,2609.04184v1.pdf,LinkValidate,1,5.507518999999999,5.507518999999999
after-ocr-off-c3,2609.04184v1.pdf,ParseTotal,1,3320.877384,3320.877384
after-ocr-off-c3,2609.04184v1.pdf,PdfOpen,1,0.79536,0.79536
after-ocr-off-c3,2609.04184v1.pdf,PdfRender,8,195.61445200000003,33.166942
after-ocr-off-c3,2609.04184v1.pdf,PdfiumQueue,1,0.007073,0.007073
after-ocr-off-c3,2609.04184v1.pdf,TableCellInference,1,143.153696,143.153696
after-ocr-off-c3,2609.04184v1.pdf,TableCellPostprocess,1,0.029435,0.029435
after-ocr-off-c3,2609.04184v1.pdf,TableCellPreprocess,1,8.280177,8.280177
after-ocr-off-c3,2609.04184v1.pdf,TableExternal,1,1573.787676,1573.787676
after-ocr-off-c3,2609.04184v1.pdf,TableFill,1,1.0342470000000001,1.0342470000000001
after-ocr-off-c3,2609.04184v1.pdf,TableRules,7,2.918296,0.7673639999999999
after-ocr-off-c3,2609.04184v1.pdf,TextExtract,8,140.18390399999998,24.621965
after-ocr-off-c3,2609.04184v1.pdf,TextFinish,16,238.462616,68.67018
after-ocr-off-c3,2609.04184v1.pdf,TextPrepare,8,0.413611,0.075394
after-ocr-off-c3,2609.04184v1.pdf,TsrInference,1,1419.958896,1419.958896
after-ocr-off-c3,2609.04184v1.pdf,TsrPostprocess,1,0.055736,0.055736
after-ocr-off-c3,2609.04184v1.pdf,TsrPreprocess,1,1.508506,1.508506
after-ocr-off-c3,2609.04184v1.pdf,TsrQueue,2,0.282053,0.215587
after-ocr-off-c3,2606.17056v1.pdf,DocumentContext,1,3.897739,3.897739
after-ocr-off-c3,2606.17056v1.pdf,LayoutInference,25,1736.8268509999998,87.85391800000001
after-ocr-off-c3,2606.17056v1.pdf,LayoutPostprocess,25,0.29570899999999994,0.045415
after-ocr-off-c3,2606.17056v1.pdf,LayoutPreprocess,25,504.63574800000004,24.084754999999998
after-ocr-off-c3,2606.17056v1.pdf,LayoutQueue,25,11564.184619,788.1038259999999
after-ocr-off-c3,2606.17056v1.pdf,LayoutReadback,25,0.180776,0.02093
after-ocr-off-c3,2606.17056v1.pdf,LinkValidate,1,7.009649,7.009649
after-ocr-off-c3,2606.17056v1.pdf,ParseTotal,1,4054.724006,4054.724006
after-ocr-off-c3,2606.17056v1.pdf,PdfOpen,1,0.5219619999999999,0.5219619999999999
after-ocr-off-c3,2606.17056v1.pdf,PdfRender,25,404.63385100000005,24.497527
after-ocr-off-c3,2606.17056v1.pdf,PdfiumQueue,1,0.005321,0.005321
after-ocr-off-c3,2606.17056v1.pdf,TableRules,4,4.604834,1.8111270000000002
after-ocr-off-c3,2606.17056v1.pdf,TextExtract,25,294.66790399999996,18.597534
after-ocr-off-c3,2606.17056v1.pdf,TextFinish,50,239.5862289999999,20.419594999999997
after-ocr-off-c3,2606.17056v1.pdf,TextPrepare,25,0.858645,0.07076099999999999
after-ocr-off-c3,2609.04180v1.pdf,DocumentContext,1,1.9758240000000002,1.9758240000000002
after-ocr-off-c3,2609.04180v1.pdf,LayoutInference,23,1597.081374,75.56977300000001
after-ocr-off-c3,2609.04180v1.pdf,LayoutPostprocess,23,0.405986,0.091497
after-ocr-off-c3,2609.04180v1.pdf,LayoutPreprocess,23,526.252061,33.224140999999996
after-ocr-off-c3,2609.04180v1.pdf,LayoutQueue,23,12065.79823,782.940721
after-ocr-off-c3,2609.04180v1.pdf,LayoutReadback,23,0.18266300000000002,0.026069000000000002
after-ocr-off-c3,2609.04180v1.pdf,LinkValidate,1,10.828231,10.828231
after-ocr-off-c3,2609.04180v1.pdf,ParseTotal,1,4135.712619000001,4135.712619000001
after-ocr-off-c3,2609.04180v1.pdf,PdfOpen,1,0.7788660000000001,0.7788660000000001
after-ocr-off-c3,2609.04180v1.pdf,PdfRender,23,492.3634490000001,47.746524
after-ocr-off-c3,2609.04180v1.pdf,PdfiumQueue,1,0.0027930000000000003,0.0027930000000000003
after-ocr-off-c3,2609.04180v1.pdf,TableRules,12,6.516704000000001,1.176638
after-ocr-off-c3,2609.04180v1.pdf,TextExtract,23,354.821809,30.562484
after-ocr-off-c3,2609.04180v1.pdf,TextFinish,46,401.8112420000001,31.849995999999997
after-ocr-off-c3,2609.04180v1.pdf,TextPrepare,23,0.9758110000000003,0.07710199999999999
after-ocr-off-c3,2609.04203v1.pdf,DocumentContext,1,2.3887650000000002,2.3887650000000002
after-ocr-off-c3,2609.04203v1.pdf,LayoutInference,20,1381.644881,76.284019
after-ocr-off-c3,2609.04203v1.pdf,LayoutPostprocess,20,0.455048,0.15521
after-ocr-off-c3,2609.04203v1.pdf,LayoutPreprocess,20,390.6761589999999,23.550561000000002
after-ocr-off-c3,2609.04203v1.pdf,LayoutQueue,20,2772.348741,198.68001199999998
after-ocr-off-c3,2609.04203v1.pdf,LayoutReadback,20,0.095156,0.008438
after-ocr-off-c3,2609.04203v1.pdf,LinkValidate,1,10.877873999999998,10.877873999999998
after-ocr-off-c3,2609.04203v1.pdf,ParseTotal,1,2518.91018,2518.91018
after-ocr-off-c3,2609.04203v1.pdf,PdfOpen,1,0.75659,0.75659
after-ocr-off-c3,2609.04203v1.pdf,PdfRender,20,772.7689750000003,226.39172499999998
after-ocr-off-c3,2609.04203v1.pdf,PdfiumQueue,1,0.00454,0.00454
after-ocr-off-c3,2609.04203v1.pdf,TableCellInference,1,19.820961,19.820961
after-ocr-off-c3,2609.04203v1.pdf,TableCellPostprocess,1,0.010389,0.010389
after-ocr-off-c3,2609.04203v1.pdf,TableCellPreprocess,1,8.725827,8.725827
after-ocr-off-c3,2609.04203v1.pdf,TableExternal,1,1072.7885050000002,1072.7885050000002
after-ocr-off-c3,2609.04203v1.pdf,TableFill,1,7.040663,7.040663
after-ocr-off-c3,2609.04203v1.pdf,TableRules,19,8.841627,1.080293
after-ocr-off-c3,2609.04203v1.pdf,TextExtract,20,618.156432,148.47226
after-ocr-off-c3,2609.04203v1.pdf,TextFinish,40,608.2910290000001,64.404606
after-ocr-off-c3,2609.04203v1.pdf,TextPrepare,20,0.8651849999999998,0.068218
after-ocr-off-c3,2609.04203v1.pdf,TsrInference,1,1041.507976,1041.507976
after-ocr-off-c3,2609.04203v1.pdf,TsrPostprocess,1,0.17176100000000002,0.17176100000000002
after-ocr-off-c3,2609.04203v1.pdf,TsrPreprocess,1,1.8760949999999998,1.8760949999999998
after-ocr-off-c3,2609.04203v1.pdf,TsrQueue,2,0.378765,0.238481
after-ocr-off-c4,2412.05210v1.pdf,DocumentContext,1,34.431481,34.431481
after-ocr-off-c4,2412.05210v1.pdf,LayoutInference,12,845.6240779999999,74.350377
after-ocr-off-c4,2412.05210v1.pdf,LayoutPostprocess,12,0.206045,0.046693
after-ocr-off-c4,2412.05210v1.pdf,LayoutPreprocess,12,257.49267899999995,25.84378
after-ocr-off-c4,2412.05210v1.pdf,LayoutQueue,12,7293.031852,787.186204
after-ocr-off-c4,2412.05210v1.pdf,LayoutReadback,12,0.050756,0.006255
after-ocr-off-c4,2412.05210v1.pdf,LinkValidate,1,9.058914,9.058914
after-ocr-off-c4,2412.05210v1.pdf,ParseTotal,1,2663.220601,2663.220601
after-ocr-off-c4,2412.05210v1.pdf,PdfOpen,1,0.483056,0.483056
after-ocr-off-c4,2412.05210v1.pdf,PdfRender,12,394.746403,96.382426
after-ocr-off-c4,2412.05210v1.pdf,PdfiumQueue,1,0.00016,0.00016
after-ocr-off-c4,2412.05210v1.pdf,TableRules,4,19.644597,9.650712
after-ocr-off-c4,2412.05210v1.pdf,TextExtract,12,244.72643,35.231494000000005
after-ocr-off-c4,2412.05210v1.pdf,TextFinish,24,502.94341800000007,246.776282
after-ocr-off-c4,2412.05210v1.pdf,TextPrepare,12,0.686106,0.13817500000000002
after-ocr-off-c4,2410.05779v3.pdf,DocumentContext,1,0.9925909999999999,0.9925909999999999
after-ocr-off-c4,2410.05779v3.pdf,LayoutInference,16,1126.536115,79.686764
after-ocr-off-c4,2410.05779v3.pdf,LayoutPostprocess,16,0.23446200000000003,0.04621
after-ocr-off-c4,2410.05779v3.pdf,LayoutPreprocess,16,326.199952,25.357806
after-ocr-off-c4,2410.05779v3.pdf,LayoutQueue,16,7548.759486,795.294344
after-ocr-off-c4,2410.05779v3.pdf,LayoutReadback,16,0.068685,0.005354
after-ocr-off-c4,2410.05779v3.pdf,LinkValidate,1,4.9546399999999995,4.9546399999999995
after-ocr-off-c4,2410.05779v3.pdf,ParseTotal,1,2792.095932,2792.095932
after-ocr-off-c4,2410.05779v3.pdf,PdfOpen,1,0.29441599999999996,0.29441599999999996
after-ocr-off-c4,2410.05779v3.pdf,PdfRender,16,340.31851300000005,33.398984
after-ocr-off-c4,2410.05779v3.pdf,PdfiumQueue,1,0.000135,0.000135
after-ocr-off-c4,2410.05779v3.pdf,TableRules,6,9.633896,2.815016
after-ocr-off-c4,2410.05779v3.pdf,TextExtract,16,181.787561,18.442363
after-ocr-off-c4,2410.05779v3.pdf,TextFinish,32,174.02413800000005,24.854688
after-ocr-off-c4,2410.05779v3.pdf,TextPrepare,16,0.4919760000000001,0.060473
after-ocr-off-c4,2604.18583v1.pdf,DocumentContext,1,1.973752,1.973752
after-ocr-off-c4,2604.18583v1.pdf,LayoutInference,15,1028.058286,72.624302
after-ocr-off-c4,2604.18583v1.pdf,LayoutPostprocess,15,0.24459,0.027540000000000002
after-ocr-off-c4,2604.18583v1.pdf,LayoutPreprocess,15,385.98845400000005,28.452448
after-ocr-off-c4,2604.18583v1.pdf,LayoutQueue,15,13651.737900999999,1029.0834380000001
after-ocr-off-c4,2604.18583v1.pdf,LayoutReadback,15,0.078046,0.0067020000000000005
after-ocr-off-c4,2604.18583v1.pdf,LinkValidate,1,7.734126,7.734126
after-ocr-off-c4,2604.18583v1.pdf,ParseTotal,1,4947.167058,4947.167058
after-ocr-off-c4,2604.18583v1.pdf,PdfOpen,1,0.369689,0.369689
after-ocr-off-c4,2604.18583v1.pdf,PdfRender,15,2278.495526,1011.825223
after-ocr-off-c4,2604.18583v1.pdf,PdfiumQueue,1,0.002279,0.002279
after-ocr-off-c4,2604.18583v1.pdf,TableRules,2,2.434565,1.333353
after-ocr-off-c4,2604.18583v1.pdf,TextExtract,15,279.035236,39.708475
after-ocr-off-c4,2604.18583v1.pdf,TextFinish,30,724.698264,286.08594
after-ocr-off-c4,2604.18583v1.pdf,TextPrepare,15,0.855273,0.15313300000000002
after-ocr-off-c4,2403.01632v4.pdf,DocumentContext,1,2.977502,2.977502
after-ocr-off-c4,2403.01632v4.pdf,LayoutInference,47,3237.4593160000004,76.432179
after-ocr-off-c4,2403.01632v4.pdf,LayoutPostprocess,47,0.6871910000000003,0.042407
after-ocr-off-c4,2403.01632v4.pdf,LayoutPreprocess,47,1100.7394559999998,29.946274
after-ocr-off-c4,2403.01632v4.pdf,LayoutQueue,47,35504.63946,1033.490198
after-ocr-off-c4,2403.01632v4.pdf,LayoutReadback,47,0.21695899999999993,0.007311
after-ocr-off-c4,2403.01632v4.pdf,LinkValidate,1,15.522043,15.522043
after-ocr-off-c4,2403.01632v4.pdf,ParseTotal,1,10802.082409,10802.082409
after-ocr-off-c4,2403.01632v4.pdf,PdfOpen,1,0.49599,0.49599
after-ocr-off-c4,2403.01632v4.pdf,PdfRender,47,940.585902,93.152406
after-ocr-off-c4,2403.01632v4.pdf,PdfiumQueue,1,0.00024900000000000004,0.00024900000000000004
after-ocr-off-c4,2403.01632v4.pdf,TableRules,7,4.528595,1.2306890000000001
after-ocr-off-c4,2403.01632v4.pdf,TextExtract,47,597.7720279999999,18.713941000000002
after-ocr-off-c4,2403.01632v4.pdf,TextFinish,94,786.904636,41.580246
after-ocr-off-c4,2403.01632v4.pdf,TextPrepare,47,1.6416119999999996,0.061089
after-ocr-off-c4,2604.21959v1.pdf,DocumentContext,1,0.217143,0.217143
after-ocr-off-c4,2604.21959v1.pdf,LayoutInference,3,202.09368999999998,68.282422
after-ocr-off-c4,2604.21959v1.pdf,LayoutPostprocess,3,0.066733,0.034186
after-ocr-off-c4,2604.21959v1.pdf,LayoutPreprocess,3,64.123993,23.029086
after-ocr-off-c4,2604.21959v1.pdf,LayoutQueue,3,1658.902103,626.7390809999999
after-ocr-off-c4,2604.21959v1.pdf,LayoutReadback,3,0.026955,0.010801999999999999
after-ocr-off-c4,2604.21959v1.pdf,LinkValidate,1,0.733978,0.733978
after-ocr-off-c4,2604.21959v1.pdf,ParseTotal,1,791.8222480000001,791.8222480000001
after-ocr-off-c4,2604.21959v1.pdf,PdfOpen,1,0.21287699999999998,0.21287699999999998
after-ocr-off-c4,2604.21959v1.pdf,PdfRender,3,48.483244,17.031528
after-ocr-off-c4,2604.21959v1.pdf,PdfiumQueue,1,0.003539,0.003539
after-ocr-off-c4,2604.21959v1.pdf,TextExtract,3,23.856794,11.529573
after-ocr-off-c4,2604.21959v1.pdf,TextFinish,6,23.424787000000002,14.698022
after-ocr-off-c4,2604.21959v1.pdf,TextPrepare,3,0.10907900000000001,0.04698
after-ocr-off-c4,2604.18584v1.pdf,DocumentContext,1,2.452157,2.452157
after-ocr-off-c4,2604.18584v1.pdf,LayoutInference,32,2171.1385400000004,75.93419399999999
after-ocr-off-c4,2604.18584v1.pdf,LayoutPostprocess,32,0.4825330000000001,0.041862
after-ocr-off-c4,2604.18584v1.pdf,LayoutPreprocess,32,777.7745620000002,34.562782
after-ocr-off-c4,2604.18584v1.pdf,LayoutQueue,32,22502.443093,937.7900930000001
after-ocr-off-c4,2604.18584v1.pdf,LayoutReadback,32,0.330219,0.065029
after-ocr-off-c4,2604.18584v1.pdf,LinkValidate,1,11.465065,11.465065
after-ocr-off-c4,2604.18584v1.pdf,ParseTotal,1,8452.5373,8452.5373
after-ocr-off-c4,2604.18584v1.pdf,PdfOpen,1,0.4534,0.4534
after-ocr-off-c4,2604.18584v1.pdf,PdfRender,32,751.9705349999999,124.71317499999999
after-ocr-off-c4,2604.18584v1.pdf,PdfiumQueue,1,0.004194,0.004194
after-ocr-off-c4,2604.18584v1.pdf,TableCellInference,2,231.555924,151.598401
after-ocr-off-c4,2604.18584v1.pdf,TableCellPostprocess,2,0.022017000000000002,0.019439
after-ocr-off-c4,2604.18584v1.pdf,TableCellPreprocess,2,19.711745999999998,11.811706
after-ocr-off-c4,2604.18584v1.pdf,TableExternal,2,6555.1095669999995,3966.290144
after-ocr-off-c4,2604.18584v1.pdf,TableFill,2,0.25754900000000003,0.17458400000000002
after-ocr-off-c4,2604.18584v1.pdf,TableRules,18,33.41333300000001,7.788733
after-ocr-off-c4,2604.18584v1.pdf,TextExtract,32,424.608427,22.279223
after-ocr-off-c4,2604.18584v1.pdf,TextFinish,64,498.71376300000003,63.235709
after-ocr-off-c4,2604.18584v1.pdf,TextPrepare,32,1.1462350000000001,0.100494
after-ocr-off-c4,2604.18584v1.pdf,TsrInference,2,2133.709093,1913.7029129999999
after-ocr-off-c4,2604.18584v1.pdf,TsrPostprocess,2,0.089814,0.08115
after-ocr-off-c4,2604.18584v1.pdf,TsrPreprocess,2,3.897149,3.259923
after-ocr-off-c4,2604.18584v1.pdf,TsrQueue,4,4165.182345,2207.971848
after-ocr-off-c4,2606.17056v1.pdf,DocumentContext,1,5.8000940000000005,5.8000940000000005
after-ocr-off-c4,2606.17056v1.pdf,LayoutInference,25,1757.48073,92.163988
after-ocr-off-c4,2606.17056v1.pdf,LayoutPostprocess,25,0.270547,0.021099
after-ocr-off-c4,2606.17056v1.pdf,LayoutPreprocess,25,605.3442159999998,32.568225
after-ocr-off-c4,2606.17056v1.pdf,LayoutQueue,25,15429.516309999999,774.266348
after-ocr-off-c4,2606.17056v1.pdf,LayoutReadback,25,0.196347,0.018099
after-ocr-off-c4,2606.17056v1.pdf,LinkValidate,1,6.226568,6.226568
after-ocr-off-c4,2606.17056v1.pdf,ParseTotal,1,5113.708961,5113.708961
after-ocr-off-c4,2606.17056v1.pdf,PdfOpen,1,0.6219790000000001,0.6219790000000001
after-ocr-off-c4,2606.17056v1.pdf,PdfRender,25,470.6459640000001,28.990565
after-ocr-off-c4,2606.17056v1.pdf,PdfiumQueue,1,0.005124,0.005124
after-ocr-off-c4,2606.17056v1.pdf,TableRules,4,3.7247600000000003,1.295007
after-ocr-off-c4,2606.17056v1.pdf,TextExtract,25,337.59765399999986,21.119803
after-ocr-off-c4,2606.17056v1.pdf,TextFinish,50,274.7425080000001,22.199639
after-ocr-off-c4,2606.17056v1.pdf,TextPrepare,25,0.8629480000000003,0.059132000000000004
after-ocr-off-c4,2609.04180v1.pdf,DocumentContext,1,1.773122,1.773122
after-ocr-off-c4,2609.04180v1.pdf,LayoutInference,23,1592.0083970000003,76.259911
after-ocr-off-c4,2609.04180v1.pdf,LayoutPostprocess,23,0.325647,0.027521
after-ocr-off-c4,2609.04180v1.pdf,LayoutPreprocess,23,550.603901,27.01696
after-ocr-off-c4,2609.04180v1.pdf,LayoutQueue,23,12651.891758999996,764.1879379999999
after-ocr-off-c4,2609.04180v1.pdf,LayoutReadback,23,0.11001100000000001,0.007018000000000001
after-ocr-off-c4,2609.04180v1.pdf,LinkValidate,1,10.412130000000001,10.412130000000001
after-ocr-off-c4,2609.04180v1.pdf,ParseTotal,1,4349.509898,4349.509898
after-ocr-off-c4,2609.04180v1.pdf,PdfOpen,1,0.592061,0.592061
after-ocr-off-c4,2609.04180v1.pdf,PdfRender,23,539.5223619999999,56.505747
after-ocr-off-c4,2609.04180v1.pdf,PdfiumQueue,1,0.004245,0.004245
after-ocr-off-c4,2609.04180v1.pdf,TableRules,12,6.652628999999999,1.253566
after-ocr-off-c4,2609.04180v1.pdf,TextExtract,23,350.64264299999996,28.200626999999997
after-ocr-off-c4,2609.04180v1.pdf,TextFinish,46,420.960707,34.91393
after-ocr-off-c4,2609.04180v1.pdf,TextPrepare,23,0.9745289999999998,0.07725699999999999
after-ocr-off-c4,2609.04184v1.pdf,DocumentContext,1,0.8596539999999999,0.8596539999999999
after-ocr-off-c4,2609.04184v1.pdf,LayoutInference,8,563.6112929999999,74.567705
after-ocr-off-c4,2609.04184v1.pdf,LayoutPostprocess,8,0.12421399999999999,0.031519
after-ocr-off-c4,2609.04184v1.pdf,LayoutPreprocess,8,175.802121,24.765711
after-ocr-off-c4,2609.04184v1.pdf,LayoutQueue,8,5499.445642999999,764.67529
after-ocr-off-c4,2609.04184v1.pdf,LayoutReadback,8,0.03555799999999999,0.004972
after-ocr-off-c4,2609.04184v1.pdf,LinkValidate,1,4.75428,4.75428
after-ocr-off-c4,2609.04184v1.pdf,ParseTotal,1,8866.186076,8866.186076
after-ocr-off-c4,2609.04184v1.pdf,PdfOpen,1,0.7367199999999999,0.7367199999999999
after-ocr-off-c4,2609.04184v1.pdf,PdfRender,8,203.088326,37.522982000000006
after-ocr-off-c4,2609.04184v1.pdf,PdfiumQueue,1,0.0028380000000000002,0.0028380000000000002
after-ocr-off-c4,2609.04184v1.pdf,TableCellInference,1,20.535542,20.535542
after-ocr-off-c4,2609.04184v1.pdf,TableCellPostprocess,1,0.014374,0.014374
after-ocr-off-c4,2609.04184v1.pdf,TableCellPreprocess,1,9.345411,9.345411
after-ocr-off-c4,2609.04184v1.pdf,TableExternal,1,7061.51497,7061.51497
after-ocr-off-c4,2609.04184v1.pdf,TableFill,1,1.1775579999999999,1.1775579999999999
after-ocr-off-c4,2609.04184v1.pdf,TableRules,7,4.05091,1.528054
after-ocr-off-c4,2609.04184v1.pdf,TextExtract,8,159.07646499999998,27.101544
after-ocr-off-c4,2609.04184v1.pdf,TextFinish,16,311.430478,84.66847299999999
after-ocr-off-c4,2609.04184v1.pdf,TextPrepare,8,0.551742,0.08354
after-ocr-off-c4,2609.04184v1.pdf,TsrInference,1,1203.359575,1203.359575
after-ocr-off-c4,2609.04184v1.pdf,TsrPostprocess,1,0.062355999999999995,0.062355999999999995
after-ocr-off-c4,2609.04184v1.pdf,TsrPreprocess,1,1.9783510000000002,1.9783510000000002
after-ocr-off-c4,2609.04184v1.pdf,TsrQueue,2,5825.823423,5825.616515
after-ocr-off-c4,2609.04203v1.pdf,DocumentContext,1,2.646229,2.646229
after-ocr-off-c4,2609.04203v1.pdf,LayoutInference,20,1357.8731069999997,74.08278999999999
after-ocr-off-c4,2609.04203v1.pdf,LayoutPostprocess,20,0.407539,0.04577
after-ocr-off-c4,2609.04203v1.pdf,LayoutPreprocess,20,515.869011,28.093881
after-ocr-off-c4,2609.04203v1.pdf,LayoutQueue,20,8393.508059,468.797907
after-ocr-off-c4,2609.04203v1.pdf,LayoutReadback,20,0.098289,0.00959
after-ocr-off-c4,2609.04203v1.pdf,LinkValidate,1,12.440869000000001,12.440869000000001
after-ocr-off-c4,2609.04203v1.pdf,ParseTotal,1,5260.917219999999,5260.917219999999
after-ocr-off-c4,2609.04203v1.pdf,PdfOpen,1,0.807268,0.807268
after-ocr-off-c4,2609.04203v1.pdf,PdfRender,20,926.735795,268.021159
after-ocr-off-c4,2609.04203v1.pdf,PdfiumQueue,1,0.003064,0.003064
after-ocr-off-c4,2609.04203v1.pdf,TableCellInference,1,21.160702,21.160702
after-ocr-off-c4,2609.04203v1.pdf,TableCellPostprocess,1,0.055927000000000004,0.055927000000000004
after-ocr-off-c4,2609.04203v1.pdf,TableCellPreprocess,1,12.88633,12.88633
after-ocr-off-c4,2609.04203v1.pdf,TableExternal,1,3249.769688,3249.769688
after-ocr-off-c4,2609.04203v1.pdf,TableFill,1,7.4237,7.4237
after-ocr-off-c4,2609.04203v1.pdf,TableRules,19,12.006431000000001,1.6233650000000002
after-ocr-off-c4,2609.04203v1.pdf,TextExtract,20,632.4543309999999,144.21846299999999
after-ocr-off-c4,2609.04203v1.pdf,TextFinish,40,764.195267,76.912516
after-ocr-off-c4,2609.04203v1.pdf,TextPrepare,20,1.2573459999999999,0.127414
after-ocr-off-c4,2609.04203v1.pdf,TsrInference,1,241.673796,241.673796
after-ocr-off-c4,2609.04203v1.pdf,TsrPostprocess,1,0.20607399999999998,0.20607399999999998
after-ocr-off-c4,2609.04203v1.pdf,TsrPreprocess,1,2.366448,2.366448
after-ocr-off-c4,2609.04203v1.pdf,TsrQueue,2,2970.9537560000003,2970.6959460000003
after-ocr-off-c4,2603.01919v2.pdf,DocumentContext,1,2.646506,2.646506
after-ocr-off-c4,2603.01919v2.pdf,LayoutInference,23,1555.7691989999998,73.893392
after-ocr-off-c4,2603.01919v2.pdf,LayoutPostprocess,23,0.3554950000000001,0.063082
after-ocr-off-c4,2603.01919v2.pdf,LayoutPreprocess,23,611.5098389999999,31.871602999999997
after-ocr-off-c4,2603.01919v2.pdf,LayoutQueue,23,20394.66061,1017.9184779999999
after-ocr-off-c4,2603.01919v2.pdf,LayoutReadback,23,0.11183599999999999,0.006541
