unix_seconds,pid,parent_pid,cpu_percent,rss_mb,threads,read_bytes,write_bytes,voluntary_switches,involuntary_switches
1789397908.8157082,1440168,1440166,,12.890625,34,0,0,7,0
1789397909.8276932,1440168,1440166,96.8,1026.03125,71,0,4096,18,0
1789397909.8278434,1440201,1440168,,13.52734375,1,0,0,2,1
1789397909.8279414,1440204,1440168,,13.5546875,1,0,0,2,1
1789397909.8280253,1440206,1440168,,13.40234375,1,0,0,2,0
1789397909.8281085,1440208,1440168,,13.56640625,1,0,0,2,0
1789397909.828186,1440210,1440168,,13.2890625,1,0,0,2,1
1789397910.833571,1440168,1440166,77.5,1705.25390625,72,0,4096,65,2
1789397910.8336527,1440201,1440168,4.0,16.58984375,1,0,0,10,3
1789397910.8337035,1440204,1440168,2.0,16.8046875,1,0,0,10,5
1789397910.8337476,1440206,1440168,3.0,16.71484375,1,0,0,10,2
1789397910.8337922,1440208,1440168,5.0,16.62890625,1,0,0,10,7
1789397910.8338368,1440210,1440168,3.0,16.6015625,1,0,0,10,3
1789397911.8392494,1440168,1440166,98.4,1908.89453125,72,0,4096,105,2
1789397911.8393261,1440201,1440168,0.0,16.58984375,1,0,0,10,3
1789397911.839377,1440204,1440168,0.0,16.8046875,1,0,0,10,5
1789397911.8394248,1440206,1440168,0.0,16.71484375,1,0,0,10,2
1789397911.8394704,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397911.8395154,1440210,1440168,0.0,16.6015625,1,0,0,10,3
1789397912.8453133,1440168,1440166,124.2,2052.34765625,75,0,4096,119,2
1789397912.8453937,1440201,1440168,0.0,16.58984375,1,0,0,10,3
1789397912.8454454,1440204,1440168,0.0,16.8046875,1,0,0,10,5
1789397912.8454928,1440206,1440168,0.0,16.71484375,1,0,0,10,2
1789397912.845539,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397912.8455832,1440210,1440168,3.0,16.6015625,1,0,0,18,4
1789397913.852495,1440168,1440166,109.2,2082.05859375,75,0,4096,123,2
1789397913.8526363,1440201,1440168,0.0,16.58984375,1,0,0,10,3
1789397913.8527467,1440204,1440168,0.0,16.8046875,1,0,0,10,5
1789397913.8528535,1440206,1440168,0.0,16.71484375,1,0,0,10,2
1789397913.8529558,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397913.853055,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397914.8632765,1440168,1440166,101.9,2127.22265625,75,0,8192,181,3
1789397914.8634622,1440201,1440168,3.0,16.58984375,1,0,0,18,8
1789397914.8635957,1440204,1440168,0.0,16.8046875,1,0,0,10,5
1789397914.8637102,1440206,1440168,0.0,16.71484375,1,0,0,10,2
1789397914.863822,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397914.8639383,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397915.8719656,1440168,1440166,121.0,2127.3125,75,0,8192,187,3
1789397915.8720484,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397915.8720999,1440204,1440168,0.0,16.8046875,1,0,0,10,5
1789397915.8721538,1440206,1440168,0.0,16.71484375,1,0,0,10,2
1789397915.8721995,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397915.8722441,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397916.8807218,1440168,1440166,70.4,2165.1953125,75,0,8192,189,3
1789397916.8808584,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397916.8809273,1440204,1440168,50.6,34.171875,1,0,0,111,250
1789397916.8809898,1440206,1440168,46.6,47.34765625,1,0,0,133,189
1789397916.8810492,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397916.8811078,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397917.8869545,1440168,1440166,158.0,2286.375,77,0,8192,189,3
1789397917.8870347,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397917.8870866,1440204,1440168,80.5,46.34765625,1,0,0,276,514
1789397917.8871348,1440206,1440168,20.9,25.78515625,1,0,0,145,244
1789397917.8871815,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397917.887226,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397918.8939285,1440168,1440166,161.9,2423.34375,79,0,8192,189,3
1789397918.8940163,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397918.894075,1440204,1440168,70.5,52.5234375,1,0,0,561,714
1789397918.89413,1440206,1440168,7.0,25.78515625,1,0,0,149,271
1789397918.8941815,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397918.8942308,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397919.901788,1440168,1440166,167.7,2514.046875,79,0,8192,189,3
1789397919.9019434,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397919.9020023,1440204,1440168,51.6,80.75,1,0,0,665,852
1789397919.902051,1440206,1440168,0.0,25.78515625,1,0,0,149,271
1789397919.902097,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397919.9021418,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397920.9073257,1440168,1440166,163.1,2598.0859375,79,0,8192,189,3
1789397920.9074001,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397920.9074495,1440204,1440168,16.9,80.75,1,0,0,673,885
1789397920.9074943,1440206,1440168,6.0,25.78515625,1,0,0,153,272
1789397920.907539,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397920.9075804,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397921.9132025,1440168,1440166,160.1,2616.81640625,79,0,8192,189,3
1789397921.913276,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397921.9133239,1440204,1440168,0.0,80.75,1,0,0,673,885
1789397921.9133685,1440206,1440168,9.9,25.84375,1,0,0,161,272
1789397921.9134123,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397921.9134552,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397922.9187865,1440168,1440166,156.1,2632.98828125,79,0,8192,189,3
1789397922.9188638,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397922.918922,1440204,1440168,0.0,80.75,1,0,0,673,885
1789397922.9189656,1440206,1440168,14.9,54.50390625,1,0,0,169,321
1789397922.9190104,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397922.9190512,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397923.9243429,1440168,1440166,128.3,2634.921875,79,0,8192,189,3
1789397923.9244227,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397923.9244733,1440204,1440168,0.0,80.75,1,0,0,673,885
1789397923.9245203,1440206,1440168,1.0,54.50390625,1,0,0,170,321
1789397923.9245658,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397923.9246104,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397924.9301276,1440168,1440166,125.3,2634.921875,79,0,8192,189,3
1789397924.930205,1440201,1440168,0.0,16.58984375,1,0,0,18,8
1789397924.9302566,1440204,1440168,0.0,80.75,1,0,0,673,885
1789397924.930304,1440206,1440168,0.0,54.50390625,1,0,0,170,321
1789397924.9303498,1440208,1440168,0.0,16.62890625,1,0,0,10,7
1789397924.9303942,1440210,1440168,0.0,16.6015625,1,0,0,18,4
1789397925.9369218,1440168,1440166,137.1,2661.3984375,79,0,8192,189,3
1789397925.9370224,1440201,1440168,0.0,16.58984375,1,0,0,18,8
