timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 23:00:40.978, 1465, 6, 4, 74, 27.59, 2565, 8001
2026/09/14 23:00:41.981, 2093, 7, 3, 74, 25.71, 2565, 8001
2026/09/14 23:00:42.981, 3353, 40, 19, 73, 22.38, 1890, 8001
2026/09/14 23:00:43.981, 3574, 20, 7, 73, 24.49, 2055, 8001
2026/09/14 23:00:44.982, 5490, 100, 66, 78, 34.09, 2205, 8001
2026/09/14 23:00:45.982, 5756, 35, 14, 76, 45.05, 2565, 8001
2026/09/14 23:00:46.982, 6076, 68, 38, 78, 40.37, 2385, 8001
2026/09/14 23:00:47.983, 6076, 71, 57, 80, 50.62, 2115, 8001
2026/09/14 23:00:48.983, 6070, 100, 74, 79, 44.36, 2055, 8001
2026/09/14 23:00:49.983, 6070, 99, 54, 78, 54.54, 2145, 8001
2026/09/14 23:00:50.983, 6070, 98, 56, 78, 54.90, 2250, 8001
2026/09/14 23:00:51.984, 6070, 97, 55, 79, 44.84, 2190, 8001
2026/09/14 23:00:52.984, 6070, 94, 53, 79, 55.02, 2220, 8001
2026/09/14 23:00:53.984, 6069, 23, 6, 77, 46.03, 2565, 8001
2026/09/14 23:00:54.984, 6071, 46, 21, 77, 42.06, 2490, 8001
2026/09/14 23:00:55.985, 6070, 47, 34, 79, 39.27, 2325, 8001
2026/09/14 23:00:56.985, 6070, 98, 56, 78, 43.99, 2175, 8001
2026/09/14 23:00:57.987, 6071, 96, 57, 81, 52.68, 1965, 8001
2026/09/14 23:00:58.988, 6071, 28, 8, 77, 41.74, 2565, 8001
2026/09/14 23:00:59.988, 6070, 34, 12, 80, 42.68, 2565, 8001
2026/09/14 23:01:00.990, 6070, 37, 14, 78, 44.44, 2565, 8001
2026/09/14 23:01:01.991, 6071, 34, 15, 78, 46.63, 2565, 8001
2026/09/14 23:01:02.991, 6077, 43, 18, 77, 40.78, 2565, 8001
2026/09/14 23:01:03.992, 6082, 79, 44, 78, 51.79, 2370, 8001
2026/09/14 23:01:04.994, 6082, 44, 22, 77, 50.36, 1860, 8001
2026/09/14 23:01:05.994, 6186, 96, 57, 80, 47.04, 2175, 8001
2026/09/14 23:01:06.996, 6186, 98, 59, 78, 53.95, 2160, 8001
2026/09/14 23:01:07.996, 6150, 27, 9, 77, 40.25, 2565, 8001
2026/09/14 23:01:08.997, 6147, 34, 13, 77, 43.55, 2565, 8001
2026/09/14 23:01:09.997, 6139, 38, 17, 77, 38.82, 2535, 8001
2026/09/14 23:01:10.999, 6129, 34, 20, 78, 37.84, 1995, 8001
2026/09/14 23:01:12.000, 6129, 38, 18, 77, 52.63, 2565, 8001
2026/09/14 23:01:13.000, 6129, 28, 14, 80, 40.54, 2505, 8001
2026/09/14 23:01:14.001, 6129, 26, 8, 77, 35.69, 2565, 8001
2026/09/14 23:01:15.002, 6129, 100, 82, 79, 42.79, 2115, 8001
2026/09/14 23:01:16.003, 6129, 28, 11, 77, 51.14, 2565, 8001
2026/09/14 23:01:17.003, 6129, 90, 69, 79, 44.63, 2085, 8001
2026/09/14 23:01:18.004, 6129, 71, 27, 80, 56.29, 2550, 8001
2026/09/14 23:01:19.005, 6129, 25, 7, 77, 40.59, 2040, 8001
2026/09/14 23:01:20.008, 7153, 43, 32, 78, 43.42, 2565, 8001
2026/09/14 23:01:21.009, 7268, 80, 44, 79, 49.25, 2490, 8001
2026/09/14 23:01:22.009, 7144, 34, 17, 80, 41.10, 2055, 8001
2026/09/14 23:01:23.009, 7129, 20, 6, 76, 41.57, 2565, 8001
2026/09/14 23:01:24.010, 7127, 37, 13, 77, 37.72, 2565, 8001
2026/09/14 23:01:25.010, 7185, 33, 11, 78, 41.29, 2325, 8001
2026/09/14 23:01:26.012, 7125, 27, 7, 76, 40.42, 2535, 8001
2026/09/14 23:01:27.012, 7184, 100, 68, 78, 39.81, 2160, 8001
2026/09/14 23:01:28.014, 7149, 92, 63, 79, 52.77, 2445, 8001
2026/09/14 23:01:29.015, 7135, 98, 65, 79, 48.24, 2385, 8001
2026/09/14 23:01:30.016, 7105, 98, 51, 79, 54.35, 2010, 8001
2026/09/14 23:01:31.016, 7105, 20, 6, 78, 50.50, 2565, 8001
2026/09/14 23:01:32.017, 7105, 95, 55, 81, 57.74, 2340, 8001
2026/09/14 23:01:33.018, 7101, 96, 53, 81, 57.28, 2130, 8001
2026/09/14 23:01:34.019, 7096, 87, 64, 78, 51.73, 2385, 8001
2026/09/14 23:01:35.022, 7096, 81, 43, 80, 54.17, 2175, 8001
2026/09/14 23:01:36.022, 7094, 75, 41, 78, 53.94, 2325, 8001
2026/09/14 23:01:37.022, 7100, 98, 57, 80, 56.91, 2175, 8001
2026/09/14 23:01:38.025, 7100, 97, 58, 79, 52.42, 2370, 8001
2026/09/14 23:01:39.026, 7100, 27, 10, 77, 49.24, 2565, 8001
2026/09/14 23:01:40.026, 7100, 27, 9, 77, 41.26, 2565, 8001
2026/09/14 23:01:41.026, 7100, 28, 8, 77, 36.29, 2565, 8001
2026/09/14 23:01:42.026, 7100, 73, 55, 75, 39.76, 2340, 8001
2026/09/14 23:01:43.027, 7100, 88, 50, 77, 49.61, 2370, 8001
2026/09/14 23:01:44.028, 7102, 98, 65, 81, 47.42, 2385, 8001
2026/09/14 23:01:45.029, 7107, 39, 20, 79, 51.78, 2565, 8001
2026/09/14 23:01:46.029, 7106, 40, 18, 78, 44.03, 1980, 8001
2026/09/14 23:01:47.032, 7118, 80, 43, 78, 43.46, 2565, 8001
2026/09/14 23:01:48.032, 7119, 97, 55, 78, 48.47, 2145, 8001
