timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 20:55:42.344, 1328, 11, 3, 74, 28.54, 2565, 8001
2026/09/14 20:55:43.348, 2034, 29, 6, 73, 20.84, 2040, 8001
2026/09/14 20:55:44.348, 2968, 59, 25, 74, 23.39, 2040, 8001
2026/09/14 20:55:45.348, 3457, 23, 5, 74, 29.22, 2280, 8001
2026/09/14 20:55:46.348, 5347, 30, 13, 78, 40.26, 2550, 8001
2026/09/14 20:55:47.349, 5379, 36, 9, 78, 44.31, 2565, 8001
2026/09/14 20:55:48.349, 5430, 98, 56, 78, 41.99, 2310, 8001
2026/09/14 20:55:49.349, 5429, 100, 67, 79, 52.25, 2175, 8001
2026/09/14 20:55:50.349, 5429, 13, 4, 74, 35.20, 2565, 8001
2026/09/14 20:55:51.350, 5429, 98, 50, 78, 54.62, 2370, 8001
2026/09/14 20:55:52.350, 5411, 34, 8, 76, 43.62, 2565, 8001
2026/09/14 20:55:53.350, 5411, 98, 49, 78, 54.96, 2160, 8001
2026/09/14 20:55:54.351, 5411, 99, 49, 79, 55.15, 2070, 8001
2026/09/14 20:55:55.351, 5411, 58, 21, 78, 50.46, 2550, 8001
2026/09/14 20:55:56.351, 5405, 98, 52, 80, 53.28, 2055, 8001
2026/09/14 20:55:57.352, 5405, 71, 39, 80, 55.24, 2505, 8001
2026/09/14 20:55:58.352, 5411, 37, 15, 79, 46.34, 2565, 8001
2026/09/14 20:55:59.352, 5411, 48, 16, 79, 36.96, 2565, 8001
2026/09/14 20:56:00.353, 5411, 76, 38, 79, 51.29, 2055, 8001
2026/09/14 20:56:01.353, 5411, 25, 6, 77, 49.11, 2565, 8001
2026/09/14 20:56:02.353, 5411, 43, 20, 77, 51.56, 2535, 8001
2026/09/14 20:56:03.353, 5412, 98, 66, 78, 42.29, 2205, 8001
2026/09/14 20:56:04.354, 5412, 27, 6, 76, 41.73, 2565, 8001
2026/09/14 20:56:05.354, 5412, 36, 10, 77, 38.29, 2565, 8001
2026/09/14 20:56:06.354, 5412, 100, 55, 79, 45.45, 2010, 8001
