timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 20:34:31.786, 1363, 31, 20, 78, 46.95, 2565, 8001
2026/09/14 20:34:32.788, 1949, 28, 20, 78, 41.19, 2565, 8001
2026/09/14 20:34:33.789, 2955, 60, 43, 77, 46.22, 2565, 8001
2026/09/14 20:34:34.789, 3444, 44, 22, 80, 51.84, 2565, 8001
2026/09/14 20:34:35.789, 5344, 100, 67, 81, 59.79, 1965, 8001
2026/09/14 20:34:36.790, 5318, 71, 51, 81, 55.09, 2100, 8001
2026/09/14 20:34:37.790, 5391, 45, 24, 79, 48.40, 2340, 8001
2026/09/14 20:34:38.790, 5381, 98, 65, 79, 55.78, 2115, 8001
2026/09/14 20:34:39.790, 5380, 55, 31, 79, 52.44, 2460, 8001
2026/09/14 20:34:40.791, 5380, 100, 61, 80, 46.94, 2175, 8001
2026/09/14 20:34:41.791, 5391, 99, 55, 79, 54.75, 2100, 8001
2026/09/14 20:34:42.791, 5381, 58, 26, 81, 52.57, 2550, 8001
2026/09/14 20:34:43.792, 5380, 99, 56, 80, 52.26, 2025, 8001
2026/09/14 20:34:44.792, 5380, 100, 53, 79, 54.80, 2055, 8001
2026/09/14 20:34:45.792, 5376, 68, 41, 80, 54.42, 2565, 8001
2026/09/14 20:34:46.793, 5379, 68, 34, 81, 56.79, 2565, 8001
2026/09/14 20:34:47.793, 5377, 96, 57, 80, 55.52, 1980, 8001
2026/09/14 20:34:48.793, 5377, 98, 51, 79, 55.72, 2085, 8001
2026/09/14 20:34:49.793, 5377, 86, 43, 80, 56.43, 2100, 8001
2026/09/14 20:34:50.794, 5429, 60, 34, 80, 53.57, 2565, 8001
2026/09/14 20:34:51.794, 5429, 55, 23, 83, 51.61, 2040, 8001
2026/09/14 20:34:52.794, 5429, 100, 56, 80, 56.62, 2010, 8001
2026/09/14 20:34:53.795, 5388, 99, 57, 81, 61.64, 2280, 8001
2026/09/14 20:34:54.795, 5409, 100, 50, 81, 56.81, 2250, 8001
2026/09/14 20:34:55.795, 5410, 69, 24, 81, 54.38, 2475, 8001
2026/09/14 20:34:56.796, 5398, 100, 51, 81, 56.06, 1980, 8001
2026/09/14 20:34:57.796, 5398, 51, 25, 81, 51.18, 2565, 8001
2026/09/14 20:34:58.796, 5680, 59, 26, 81, 53.56, 2565, 8001
2026/09/14 20:34:59.797, 5520, 46, 19, 81, 52.85, 2565, 8001
2026/09/14 20:35:00.797, 5557, 84, 51, 81, 58.27, 2565, 8001
2026/09/14 20:35:01.797, 5504, 23, 7, 79, 45.53, 2565, 8001
2026/09/14 20:35:02.798, 5489, 99, 71, 80, 53.90, 2100, 8001
2026/09/14 20:35:03.798, 5443, 48, 20, 79, 46.75, 2520, 8001
2026/09/14 20:35:04.799, 5396, 96, 50, 81, 53.78, 2250, 8001
2026/09/14 20:35:05.799, 5368, 59, 7, 78, 36.69, 2565, 8001
2026/09/14 20:35:06.799, 5367, 78, 38, 81, 43.60, 2430, 8001
2026/09/14 20:35:07.799, 5370, 41, 10, 79, 41.06, 2565, 8001
2026/09/14 20:35:08.800, 5551, 41, 10, 78, 44.14, 2565, 8001
2026/09/14 20:35:09.800, 5503, 96, 69, 81, 55.10, 2055, 8001
2026/09/14 20:35:10.800, 5444, 97, 52, 80, 57.87, 2265, 8001
2026/09/14 20:35:11.801, 5404, 100, 75, 81, 49.27, 1935, 8001
2026/09/14 20:35:12.801, 5435, 98, 49, 80, 55.44, 2280, 8001
2026/09/14 20:35:13.801, 5415, 97, 54, 80, 58.26, 2340, 8001
2026/09/14 20:35:14.802, 5415, 95, 51, 80, 57.48, 2430, 8001
2026/09/14 20:35:15.802, 5399, 99, 52, 80, 62.15, 2295, 8001
2026/09/14 20:35:16.802, 5362, 100, 51, 81, 58.30, 2430, 8001
2026/09/14 20:35:17.803, 5351, 77, 40, 81, 58.44, 2310, 8001
2026/09/14 20:35:18.803, 5350, 99, 51, 81, 58.60, 2250, 8001
2026/09/14 20:35:19.803, 5351, 71, 35, 79, 52.58, 2535, 8001
2026/09/14 20:35:20.803, 5362, 42, 10, 78, 40.83, 2565, 8001
