timestamp,memory.used,utilization.gpu,utilization.memory,temperature.gpu,power.draw,clocks.sm,clocks.mem
2026/09/14 22:56:22.411, 1491, 10, 6, 73, 27.95, 2565, 8001
2026/09/14 22:56:23.414, 2010, 6, 3, 71, 16.99, 1890, 8001
2026/09/14 22:56:24.414, 2230, 13, 6, 71, 18.00, 1890, 8001
2026/09/14 22:56:25.414, 3335, 23, 15, 76, 23.58, 2460, 8001
2026/09/14 22:56:26.415, 3312, 100, 58, 76, 41.67, 2130, 8001
2026/09/14 22:56:27.415, 3312, 99, 57, 76, 56.34, 2370, 8001
2026/09/14 22:56:28.415, 3312, 98, 54, 77, 54.85, 2280, 8001
2026/09/14 22:56:29.416, 3325, 99, 58, 77, 55.01, 2130, 8001
2026/09/14 22:56:30.416, 3324, 100, 54, 78, 54.79, 2130, 8001
2026/09/14 22:56:31.416, 3325, 99, 59, 76, 57.41, 2340, 8001
2026/09/14 22:56:32.417, 3323, 99, 61, 78, 63.67, 2445, 8001
2026/09/14 22:56:33.417, 3324, 100, 59, 78, 64.21, 2475, 8001
2026/09/14 22:56:34.417, 3311, 99, 57, 78, 64.19, 2280, 8001
2026/09/14 22:56:35.418, 3313, 99, 56, 78, 64.39, 2100, 8001
2026/09/14 22:56:36.418, 3313, 98, 58, 79, 55.31, 2295, 8001
2026/09/14 22:56:37.418, 3312, 98, 56, 78, 64.49, 2520, 8001
2026/09/14 22:56:38.419, 3311, 99, 59, 78, 63.95, 2310, 8001
2026/09/14 22:56:39.419, 3311, 99, 55, 78, 63.37, 2370, 8001
2026/09/14 22:56:40.419, 3311, 97, 56, 79, 64.06, 2475, 8001
2026/09/14 22:56:41.420, 3312, 98, 55, 79, 62.77, 2220, 8001
2026/09/14 22:56:42.420, 3311, 99, 57, 78, 54.57, 2190, 8001
2026/09/14 22:56:43.420, 3311, 5, 3, 73, 25.23, 2565, 8001
2026/09/14 22:56:44.420, 3317, 98, 59, 80, 55.01, 2385, 8001
2026/09/14 22:56:45.421, 3318, 99, 55, 77, 61.10, 2115, 8001
2026/09/14 22:56:46.421, 3317, 99, 53, 77, 54.65, 2115, 8001
2026/09/14 22:56:47.421, 3317, 99, 53, 77, 60.48, 2190, 8001
2026/09/14 22:56:48.422, 3329, 99, 58, 79, 59.33, 2370, 8001
2026/09/14 22:56:49.422, 3329, 99, 54, 78, 62.10, 2445, 8001
2026/09/14 22:56:50.423, 3328, 100, 60, 80, 63.79, 2445, 8001
2026/09/14 22:56:51.423, 3328, 7, 4, 74, 48.98, 2565, 8001
2026/09/14 22:56:52.423, 3328, 99, 55, 78, 45.55, 2280, 8001
2026/09/14 22:56:53.424, 1454, 39, 16, 75, 30.60, 2565, 8001
