unix_seconds,pid,parent_pid,cpu_percent,rss_mb,threads,read_bytes,write_bytes,voluntary_switches,involuntary_switches
1789398303.3984814,1450765,1450763,,12.6328125,33,0,0,3,1
1789398304.404894,1450765,1450763,97.4,1114.32421875,72,0,4096,16,3
1789398304.4049978,1450798,1450765,,13.5390625,1,0,0,4,3
1789398304.4050581,1450801,1450765,,13.3515625,1,0,0,2,0
1789398304.4051142,1450803,1450765,,12.94140625,1,0,0,2,1
1789398304.4051676,1450805,1450765,,12.5234375,1,0,0,2,0
1789398304.4052176,1450807,1450765,,13.55078125,1,0,0,2,1
1789398305.4107726,1450765,1450763,80.5,1769.52734375,72,0,4096,61,10
1789398305.4108632,1450798,1450765,2.0,16.7890625,1,0,0,12,13
1789398305.4109204,1450801,1450765,2.0,16.3515625,1,0,0,10,12
1789398305.4109724,1450803,1450765,2.0,15.94140625,1,0,0,10,4
1789398305.4110217,1450805,1450765,2.0,15.8359375,1,0,0,10,5
1789398305.4110692,1450807,1450765,3.0,16.796875,1,0,0,10,17
1789398306.416621,1450765,1450763,99.4,1980.14453125,72,0,4096,101,10
1789398306.4166982,1450798,1450765,0.0,16.7890625,1,0,0,12,13
1789398306.4167483,1450801,1450765,0.0,16.3515625,1,0,0,10,12
1789398306.4167948,1450803,1450765,0.0,15.94140625,1,0,0,10,4
1789398306.4168396,1450805,1450765,0.0,15.8359375,1,0,0,10,5
1789398306.4168859,1450807,1450765,0.0,16.796875,1,0,0,10,17
1789398307.4228077,1450765,1450763,122.2,2096.9453125,75,0,4096,115,10
1789398307.422896,1450798,1450765,0.0,16.7890625,1,0,0,12,13
1789398307.4229476,1450801,1450765,0.0,16.3515625,1,0,0,10,12
1789398307.4229968,1450803,1450765,0.0,15.94140625,1,0,0,10,4
1789398307.4230433,1450805,1450765,0.0,15.8359375,1,0,0,10,5
1789398307.4230893,1450807,1450765,5.0,16.796875,1,0,0,18,26
1789398308.429605,1450765,1450763,109.3,2114.41015625,75,0,4096,119,10
1789398308.429697,1450798,1450765,0.0,16.7890625,1,0,0,12,13
1789398308.4297585,1450801,1450765,0.0,16.3515625,1,0,0,10,12
1789398308.4298122,1450803,1450765,0.0,15.94140625,1,0,0,10,4
1789398308.4298658,1450805,1450765,0.0,15.8359375,1,0,0,10,5
1789398308.4299164,1450807,1450765,0.0,16.796875,1,0,0,18,26
1789398309.4360964,1450765,1450763,106.3,2165.0234375,75,0,8192,177,11
1789398309.436175,1450798,1450765,4.0,16.7890625,1,0,0,20,22
1789398309.436226,1450801,1450765,0.0,16.3515625,1,0,0,10,12
1789398309.436271,1450803,1450765,0.0,15.94140625,1,0,0,10,4
1789398309.4363146,1450805,1450765,0.0,15.8359375,1,0,0,10,5
1789398309.4363556,1450807,1450765,0.0,16.796875,1,0,0,18,26
1789398310.4419765,1450765,1450763,117.3,2194.96484375,75,0,8192,183,11
1789398310.442056,1450798,1450765,0.0,16.7890625,1,0,0,20,22
1789398310.4421058,1450801,1450765,0.0,16.3515625,1,0,0,10,12
1789398310.4421525,1450803,1450765,0.0,15.94140625,1,0,0,10,4
1789398310.442197,1450805,1450765,0.0,15.8359375,1,0,0,10,5
1789398310.442239,1450807,1450765,0.0,16.796875,1,0,0,18,26
1789398311.4486165,1450765,1450763,163.9,2401.8046875,77,0,12288,185,11
1789398311.4487152,1450798,1450765,50.7,94.4375,1,0,0,98,114
1789398311.4487803,1450801,1450765,50.7,32.9921875,1,0,0,96,120
1789398311.44884,1450803,1450765,46.7,28.1328125,1,0,0,125,46
1789398311.4489028,1450805,1450765,35.8,41.53125,1,0,0,55,93
1789398311.448958,1450807,1450765,37.7,82.21484375,1,0,0,84,91
1789398312.457306,1450765,1450763,198.3,2604.72265625,77,0,12288,185,11
1789398312.4574053,1450798,1450765,17.8,94.4375,1,0,0,106,127
1789398312.4574726,1450801,1450765,80.3,45.85546875,1,0,0,248,406
1789398312.4575315,1450803,1450765,18.8,25.05078125,1,0,0,137,70
1789398312.4575884,1450805,1450765,7.9,28.71484375,1,0,0,59,94
1789398312.457643,1450807,1450765,13.9,70.86328125,1,0,0,88,119
1789398313.4644814,1450765,1450763,171.8,2672.7265625,77,0,12288,185,11
1789398313.464585,1450798,1450765,1.0,94.4375,1,0,0,107,134
1789398313.464654,1450801,1450765,74.5,52.0703125,1,0,0,499,598
1789398313.4647195,1450803,1450765,6.0,25.05078125,1,0,0,141,81
1789398313.4647818,1450805,1450765,3.0,41.53125,1,0,0,61,95
1789398313.4648402,1450807,1450765,3.0,70.86328125,1,0,0,89,120
1789398314.4717484,1450765,1450763,161.8,2796.76171875,79,0,12288,185,11
1789398314.4718525,1450798,1450765,4.0,94.4375,1,0,0,109,147
1789398314.471919,1450801,1450765,44.7,45.6796875,1,0,0,656,775
1789398314.4719818,1450803,1450765,6.0,25.05078125,1,0,0,145,92
